Entity	QRank	person	personLabel	dob
Q786637	361054	http://www.wikidata.org/entity/Q786637	Paul Merton	1957.0
Q79097672	359740	http://www.wikidata.org/entity/Q79097672	Arlo Parks	2000.0
Q7186668	359019	http://www.wikidata.org/entity/Q7186668	Phoebe Fox	1987.0
Q1423594	358570	http://www.wikidata.org/entity/Q1423594	Michael Fagan	1948.0
Q545996	356736	http://www.wikidata.org/entity/Q545996	Leonard Whiting	1950.0
Q63944057	356083	http://www.wikidata.org/entity/Q63944057	Isa Briones	1999.0
Q27628154	354784	http://www.wikidata.org/entity/Q27628154	Karamoko Dembélé	2003.0
Q436712	353524	http://www.wikidata.org/entity/Q436712	Ben Elton	1959.0
Q1703182	353129	http://www.wikidata.org/entity/Q1703182	Jonathan Glazer	1965.0
Q311709	352818	http://www.wikidata.org/entity/Q311709	Les Ferdinand	1966.0
Q44490	352121	http://www.wikidata.org/entity/Q44490	John Henry Newman	1801.0
Q454442	351733	http://www.wikidata.org/entity/Q454442	Max Mallowan	1904.0
Q1799428	351679	http://www.wikidata.org/entity/Q1799428	Labi Siffre	1945.0
Q430872	351237	http://www.wikidata.org/entity/Q430872	Marianne Jean-Baptiste	1967.0
Q210159	350924	http://www.wikidata.org/entity/Q210159	Dave Murray	1956.0
Q271569	349916	http://www.wikidata.org/entity/Q271569	Pat Hitchcock	1928.0
Q1150442	349381	http://www.wikidata.org/entity/Q1150442	Diana Quick	1946.0
Q233265	348646	http://www.wikidata.org/entity/Q233265	Robert Browning	1812.0
Q610267	348399	http://www.wikidata.org/entity/Q610267	Murray Head	1946.0
Q47012235	348095	http://www.wikidata.org/entity/Q47012235	Chuku Modu	1990.0
Q526266	346122	http://www.wikidata.org/entity/Q526266	Nina Sosanya	1969.0
Q290560	345129	http://www.wikidata.org/entity/Q290560	Benjamin Graham	1894.0
Q81624	343706	http://www.wikidata.org/entity/Q81624	Tony Hadley	1960.0
Q163415	343303	http://www.wikidata.org/entity/Q163415	William Shockley	1910.0
Q262674	342176	http://www.wikidata.org/entity/Q262674	Maryam d'Abo	1960.0
Q3241033	340706	http://www.wikidata.org/entity/Q3241033	Trinny Woodall	1964.0
Q106143	340415	http://www.wikidata.org/entity/Q106143	Samuel Pepys	1633.0
Q327457	339577	http://www.wikidata.org/entity/Q327457	Bruce Shand	1917.0
Q312567	337719	http://www.wikidata.org/entity/Q312567	William Lamb, 2nd Viscount Melbourne	1779.0
Q65030599	337462	http://www.wikidata.org/entity/Q65030599	Jack Draper	2001.0
Q17466021	336388	http://www.wikidata.org/entity/Q17466021	Nell Tiger Free	1999.0
Q1189407	335727	http://www.wikidata.org/entity/Q1189407	Christina Cole	1982.0
Q1616078	335021	http://www.wikidata.org/entity/Q1616078	Heston Blumenthal	1966.0
Q748538	333766	http://www.wikidata.org/entity/Q748538	Quincy Jones III	1968.0
Q64732854	333091	http://www.wikidata.org/entity/Q64732854	Carrie Johnson	1988.0
Q948122	332989	http://www.wikidata.org/entity/Q948122	Peter Morgan	1963.0
Q207177	332085	http://www.wikidata.org/entity/Q207177	Pixie Lott	1991.0
Q466361	331721	http://www.wikidata.org/entity/Q466361	Nigel Havers	1951.0
Q967656	331571	http://www.wikidata.org/entity/Q967656	Isaac Hempstead-Wright	1999.0
Q465208	331362	http://www.wikidata.org/entity/Q465208	Jhumpa Lahiri	1967.0
Q511475	331159	http://www.wikidata.org/entity/Q511475	Matthew Beard	1989.0
Q3787461	330853	http://www.wikidata.org/entity/Q3787461	Hughie Green	1920.0
Q316138	329618	http://www.wikidata.org/entity/Q316138	Michael Moorcock	1939.0
Q75585950	329478	http://www.wikidata.org/entity/Q75585950	Isobel Waller-Bridge	1984.0
Q254659	329382	http://www.wikidata.org/entity/Q254659	Unity Mitford	1914.0
Q56702540	329163	http://www.wikidata.org/entity/Q56702540	Annabelle Dexter-Jones	1986.0
Q28054144	328835	http://www.wikidata.org/entity/Q28054144	O.G. Anunoby	1997.0
Q185381	327471	http://www.wikidata.org/entity/Q185381	Arnold J. Toynbee	1889.0
Q72993293	327133	http://www.wikidata.org/entity/Q72993293	Jay Blades	1970.0
Q7490038	327073	http://www.wikidata.org/entity/Q7490038	Sharon Duncan-Brewster	1976.0
Q462574	325442	http://www.wikidata.org/entity/Q462574	Diana Mosley	1910.0
Q188502	325345	http://www.wikidata.org/entity/Q188502	Sebastian Coe	1956.0
Q2449855	324562	http://www.wikidata.org/entity/Q2449855	Carol Thatcher	1953.0
Q1233327	323840	http://www.wikidata.org/entity/Q1233327	Sebastian Cabot	1918.0
Q7817418	323282	http://www.wikidata.org/entity/Q7817418	Tom Rosenthal	1988.0
Q446908	321259	http://www.wikidata.org/entity/Q446908	George Cohen	1939.0
Q331657	320796	http://www.wikidata.org/entity/Q331657	Daniel Chatto	1957.0
Q356290	320601	http://www.wikidata.org/entity/Q356290	Allen Carr	1934.0
Q16148522	320374	http://www.wikidata.org/entity/Q16148522	Layla Anna-Lee	1983.0
Q270453	320115	http://www.wikidata.org/entity/Q270453	Clare Torry	1947.0
Q434062	319714	http://www.wikidata.org/entity/Q434062	Samantha Beckinsale	1966.0
Q29033458	319261	http://www.wikidata.org/entity/Q29033458	Ella Mai	1994.0
Q515011	315829	http://www.wikidata.org/entity/Q515011	Dale Winton	1955.0
Q3368696	315234	http://www.wikidata.org/entity/Q3368696	Paterson Joseph	1964.0
Q193857	315037	http://www.wikidata.org/entity/Q193857	Ben Jonson	1572.0
Q254858	314968	http://www.wikidata.org/entity/Q254858	Emily Davison	1872.0
Q236829	314521	http://www.wikidata.org/entity/Q236829	Diana Wynne Jones	1934.0
Q4898381	314419	http://www.wikidata.org/entity/Q4898381	Bettany Hughes	1968.0
Q17612516	314228	http://www.wikidata.org/entity/Q17612516	Lola Kirke	1990.0
Q236240	313923	http://www.wikidata.org/entity/Q236240	Siobhán Donaghy	1984.0
Q18549399	311764	http://www.wikidata.org/entity/Q18549399	Jack Farthing	1985.0
Q286690	311744	http://www.wikidata.org/entity/Q286690	Adrian Paul	1959.0
Q454970	310796	http://www.wikidata.org/entity/Q454970	Samantha Power	1970.0
Q5941484	310268	http://www.wikidata.org/entity/Q5941484	Humphrey Ker	1982.0
Q3639283	309796	http://www.wikidata.org/entity/Q3639283	Sarah Felberbaum	1980.0
Q208746	309233	http://www.wikidata.org/entity/Q208746	Nathaniel Parker	1962.0
Q2719909	308905	http://www.wikidata.org/entity/Q2719909	Jemma Redgrave	1965.0
Q310798	308344	http://www.wikidata.org/entity/Q310798	Stephen Wolfram	1959.0
Q5086166	307700	http://www.wikidata.org/entity/Q5086166	Charlotte Tilbury	1973.0
Q3557561	307443	http://www.wikidata.org/entity/Q3557561	Victor Rothschild, 3rd Baron Rothschild	1910.0
Q4346488	307212	http://www.wikidata.org/entity/Q4346488	Robin Atkin Downes	1976.0
Q7409550	306251	http://www.wikidata.org/entity/Q7409550	Sameer Soni	1968.0
Q3308003	305778	http://www.wikidata.org/entity/Q3308003	Michael Attenborough	1950.0
Q15485790	305246	http://www.wikidata.org/entity/Q15485790	Abigail Thaw	1965.0
Q236638	304140	http://www.wikidata.org/entity/Q236638	Sandy Denny	1947.0
Q1385662	303980	http://www.wikidata.org/entity/Q1385662	Joe Penny	1956.0
Q261669	303011	http://www.wikidata.org/entity/Q261669	Finola Hughes	1959.0
Q3296223	302333	http://www.wikidata.org/entity/Q3296223	Mary Nighy	1984.0
Q316669	302029	http://www.wikidata.org/entity/Q316669	Walter Rothschild, 2nd Baron Rothschild	1868.0
Q312691	301546	http://www.wikidata.org/entity/Q312691	Steve Howe	1947.0
Q449048	299997	http://www.wikidata.org/entity/Q449048	Derren Brown	1971.0
Q499613	299729	http://www.wikidata.org/entity/Q499613	Edward Fitzalan-Howard, 18th Duke of Norfolk	1956.0
Q1769261	299678	http://www.wikidata.org/entity/Q1769261	Carlo Gabriel Nero	1969.0
Q3022141	299522	http://www.wikidata.org/entity/Q3022141	Demis Hassabis	1976.0
Q1273661	299181	http://www.wikidata.org/entity/Q1273661	Hugh Fraser	1945.0
Q228795	299083	http://www.wikidata.org/entity/Q228795	Zuleikha Robinson	1977.0
Q15787617	297767	http://www.wikidata.org/entity/Q15787617	Ben Lloyd-Hughes	1988.0
Q45302276	297431	http://www.wikidata.org/entity/Q45302276	Georgia Toffolo	1994.0
Q356418	296726	http://www.wikidata.org/entity/Q356418	Stuart Pearce	1962.0
Q216594	296473	http://www.wikidata.org/entity/Q216594	Ed Miliband	1969.0
Q56222532	294455	http://www.wikidata.org/entity/Q56222532	Djed Spence	2000.0
Q281036	293995	http://www.wikidata.org/entity/Q281036	Polly Samson	1962.0
Q4042220	293928	http://www.wikidata.org/entity/Q4042220	King Krule	1994.0
Q181219	292407	http://www.wikidata.org/entity/Q181219	Justin Fashanu	1961.0
Q235772	292331	http://www.wikidata.org/entity/Q235772	Keisha Buchanan	1984.0
Q4398694	292307	http://www.wikidata.org/entity/Q4398694	Nathaniel Philip Rothschild	1971.0
Q5209717	292214	http://www.wikidata.org/entity/Q5209717	Daisy Haggard	1978.0
Q449804	291070	http://www.wikidata.org/entity/Q449804	Paul Simonon	1955.0
Q463287	289596	http://www.wikidata.org/entity/Q463287	Sarah Alexander	1971.0
Q239251	289521	http://www.wikidata.org/entity/Q239251	Mary Ann Nichols	1845.0
Q2404450	289489	http://www.wikidata.org/entity/Q2404450	Terence Beesley	1957.0
Q104777348	287848	http://www.wikidata.org/entity/Q104777348	Stuart Burton	1992.0
Q108846751	287763	http://www.wikidata.org/entity/Q108846751	Emma Grede	1982.0
Q12858652	284754	http://www.wikidata.org/entity/Q12858652	John Nolan	1938.0
Q5537029	284495	http://www.wikidata.org/entity/Q5537029	George Blagden	1989.0
Q3308791	284046	http://www.wikidata.org/entity/Q3308791	Barry George	1960.0
Q268271	283395	http://www.wikidata.org/entity/Q268271	Vanessa Angel	1966.0
Q447703	282413	http://www.wikidata.org/entity/Q447703	Sophie Ward	1964.0
Q348780	281359	http://www.wikidata.org/entity/Q348780	Douglas Bader	1910.0
Q235238	281080	http://www.wikidata.org/entity/Q235238	Henry the Young King	1155.0
Q13529	280746	http://www.wikidata.org/entity/Q13529	Alfred Marshall	1842.0
Q315262	280527	http://www.wikidata.org/entity/Q315262	Simon Sebag Montefiore	1965.0
Q5214413	277573	http://www.wikidata.org/entity/Q5214413	Dan Snow	1978.0
Q357301	277509	http://www.wikidata.org/entity/Q357301	John Newton	1725.0
Q71147622	275694	http://www.wikidata.org/entity/Q71147622	Roman Griffin Davis	2007.0
Q208882	274758	http://www.wikidata.org/entity/Q208882	Steve Gibb	1973.0
Q241185	274703	http://www.wikidata.org/entity/Q241185	Tracey Emin	1963.0
Q1936171	273182	http://www.wikidata.org/entity/Q1936171	India Hicks	1967.0
Q3423322	272960	http://www.wikidata.org/entity/Q3423322	Reg Traviss	1977.0
Q523120	271231	http://www.wikidata.org/entity/Q523120	Donald Maclean	1913.0
Q296639	270536	http://www.wikidata.org/entity/Q296639	Alistair Darling	1953.0
Q2678279	270499	http://www.wikidata.org/entity/Q2678279	Edd China	1971.0
Q7331367	270054	http://www.wikidata.org/entity/Q7331367	Rick Edwards	1979.0
Q271553	270040	http://www.wikidata.org/entity/Q271553	Amira Casar	1971.0
Q5444443	269771	http://www.wikidata.org/entity/Q5444443	Fern Britton	1957.0
Q67205352	269745	http://www.wikidata.org/entity/Q67205352	Tony Lewis (born as Anthony James Lewis)	1957.0
Q18921714	269269	http://www.wikidata.org/entity/Q18921714	Suzanne Farrington	1933.0
Q212416	269127	http://www.wikidata.org/entity/Q212416	Michael Byrne	1943.0
Q722023	269015	http://www.wikidata.org/entity/Q722023	Julien Temple	1952.0
Q366819	268732	http://www.wikidata.org/entity/Q366819	Simon Phillips	1957.0
Q219507	266624	http://www.wikidata.org/entity/Q219507	Simon Kinberg	1973.0
Q262537	265759	http://www.wikidata.org/entity/Q262537	Amanda Donohoe	1962.0
Q1158442	264771	http://www.wikidata.org/entity/Q1158442	Damian Harris	1958.0
Q972647	263116	http://www.wikidata.org/entity/Q972647	Harold Bride	1890.0
Q61780284	263055	http://www.wikidata.org/entity/Q61780284	Patricia Allison	1994.0
Q233439	262521	http://www.wikidata.org/entity/Q233439	Jessie Cave	1987.0
Q2454533	261751	http://www.wikidata.org/entity/Q2454533	John Michael McDonagh	1967.0
Q220078	261008	http://www.wikidata.org/entity/Q220078	Kingsley Amis	1922.0
Q75195026	260636	http://www.wikidata.org/entity/Q75195026	Giulia	1994.0
Q38048850	260612	http://www.wikidata.org/entity/Q38048850	Leomie Anderson	1993.0
Q18978120	259880	http://www.wikidata.org/entity/Q18978120	Maro Itoje	1994.0
Q918343	259557	http://www.wikidata.org/entity/Q918343	Simon Baron-Cohen	1958.0
Q171344	259158	http://www.wikidata.org/entity/Q171344	William Hogarth	1697.0
Q21804208	259155	http://www.wikidata.org/entity/Q21804208	Beattie Edmondson	1987.0
Q28925095	258974	http://www.wikidata.org/entity/Q28925095	Chips Hardy	1950.0
Q328522	258317	http://www.wikidata.org/entity/Q328522	Geoffrey Palmer	1927.0
Q7072174	257733	http://www.wikidata.org/entity/Q7072174	O. T. Fagbenle	1981.0
Q47067253	257444	http://www.wikidata.org/entity/Q47067253	Chunkz	1996.0
Q20685739	255042	http://www.wikidata.org/entity/Q20685739	Rufus Tiger Taylor	1991.0
Q374770	253577	http://www.wikidata.org/entity/Q374770	James Callis	1971.0
Q64658280	253398	http://www.wikidata.org/entity/Q64658280	Honor Swinton Byrne	1997.0
Q3624123	253208	http://www.wikidata.org/entity/Q3624123	Aslı Enver	1984.0
Q6868841	252849	http://www.wikidata.org/entity/Q6868841	Minnie Weisz	1972.0
Q274757	252254	http://www.wikidata.org/entity/Q274757	Mandy Smith	1970.0
Q2753075	250454	http://www.wikidata.org/entity/Q2753075	Christopher O'Neill	1974.0
Q2708142	249967	http://www.wikidata.org/entity/Q2708142	Tony Jay	1933.0
Q295912	249845	http://www.wikidata.org/entity/Q295912	Tom Hooper	1972.0
Q4667671	248956	http://www.wikidata.org/entity/Q4667671	Abigail Cruttenden	1968.0
Q726321	248414	http://www.wikidata.org/entity/Q726321	Barry Sheene	1950.0
Q368090	247397	http://www.wikidata.org/entity/Q368090	Finn Jones	1988.0
Q335425	247173	http://www.wikidata.org/entity/Q335425	William Cavendish, 5th Duke of Devonshire	1748.0
Q297562	246824	http://www.wikidata.org/entity/Q297562	Leopold Stokowski	1882.0
Q934973	246630	http://www.wikidata.org/entity/Q934973	James Dreyfus	1968.0
Q981789	246308	http://www.wikidata.org/entity/Q981789	Matt Monro	1930.0
Q10885	246221	http://www.wikidata.org/entity/Q10885	Fara Williams	1984.0
Q15069945	246102	http://www.wikidata.org/entity/Q15069945	Mickey Sumner	1984.0
Q349217	244247	http://www.wikidata.org/entity/Q349217	Norman Wisdom	1915.0
Q47476974	244059	http://www.wikidata.org/entity/Q47476974	Elijah Adebayo	1998.0
Q220008	243806	http://www.wikidata.org/entity/Q220008	Anthony Giddens, Baron Giddens	1938.0
Q5271122	242962	http://www.wikidata.org/entity/Q5271122	Diana Churchill	1909.0
Q798174	242736	http://www.wikidata.org/entity/Q798174	Daphne Guinness	1967.0
Q76364263	242635	http://www.wikidata.org/entity/Q76364263	Claire Coutinho	1985.0
Q238820	241313	http://www.wikidata.org/entity/Q238820	Cecilia Bowes-Lyon, Countess of Strathmore and Kinghorne	1862.0
Q55616466	240860	http://www.wikidata.org/entity/Q55616466	Kitty Spencer	1990.0
Q5524814	239980	http://www.wikidata.org/entity/Q5524814	Gary Carr	1986.0
Q441188	239459	http://www.wikidata.org/entity/Q441188	Sarah Murdoch	1972.0
Q21705109	239286	http://www.wikidata.org/entity/Q21705109	Loyle Carner	1994.0
Q265452	239166	http://www.wikidata.org/entity/Q265452	Susannah Harker	1965.0
Q127677	238945	http://www.wikidata.org/entity/Q127677	David Hamilton	1933.0
Q236596	238766	http://www.wikidata.org/entity/Q236596	Christina Rossetti	1830.0
Q234182	238705	http://www.wikidata.org/entity/Q234182	Harriet Harman	1950.0
Q6772050	238496	http://www.wikidata.org/entity/Q6772050	Marmaduke Hussey, Baron Hussey of North Bradley	1923.0
Q263726	238265	http://www.wikidata.org/entity/Q263726	Jamie xx	1988.0
Q6851436	237825	http://www.wikidata.org/entity/Q6851436	Miles Jupp	1979.0
Q24565725	236817	http://www.wikidata.org/entity/Q24565725	Charles Delevingne	1949.0
Q561019	236505	http://www.wikidata.org/entity/Q561019	Beau Brummell	1778.0
Q600632	236492	http://www.wikidata.org/entity/Q600632	Simon Cadell	1950.0
Q445095	236027	http://www.wikidata.org/entity/Q445095	Constance Lloyd	1859.0
Q20974100	235757	http://www.wikidata.org/entity/Q20974100	Adam Pearson	1984.0
Q54827654	235566	http://www.wikidata.org/entity/Q54827654	Nikesh Patel	1985.0
Q2566418	235499	http://www.wikidata.org/entity/Q2566418	Jade Jones	1979.0
Q1444806	235248	http://www.wikidata.org/entity/Q1444806	Karla Crome	1988.0
Q59726127	235064	http://www.wikidata.org/entity/Q59726127	Liam Charles	1997.0
Q5289370	234009	http://www.wikidata.org/entity/Q5289370	Dolly Wells	1971.0
Q6660780	233605	http://www.wikidata.org/entity/Q6660780	Lizzy Pattinson	1983.0
Q2405785	233542	http://www.wikidata.org/entity/Q2405785	Sarah Churchill	1914.0
Q265658	231267	http://www.wikidata.org/entity/Q265658	Domino Harvey	1969.0
Q4011283	231241	http://www.wikidata.org/entity/Q4011283	Victoria Cabello	1975.0
Q328935	230934	http://www.wikidata.org/entity/Q328935	Simon Reeve	1972.0
Q325936	230199	http://www.wikidata.org/entity/Q325936	Hanif Kureishi	1954.0
Q2861476	228506	http://www.wikidata.org/entity/Q2861476	Arjun Mathur	1981.0
Q434900	227678	http://www.wikidata.org/entity/Q434900	Shirley Eaton	1937.0
Q5416191	227403	http://www.wikidata.org/entity/Q5416191	Eve Pollard	1945.0
Q816518	225335	http://www.wikidata.org/entity/Q816518	Ben Howard	1987.0
Q18044016	224772	http://www.wikidata.org/entity/Q18044016	Hannah Arterton	1989.0
Q195452	224603	http://www.wikidata.org/entity/Q195452	Selina Cadell	1953.0
Q454048	224439	http://www.wikidata.org/entity/Q454048	Amanda Pays	1959.0
Q456943	223563	http://www.wikidata.org/entity/Q456943	Amber Rose Revah	1986.0
Q1340836	223398	http://www.wikidata.org/entity/Q1340836	Nick Pickard	1975.0
Q4352055	222923	http://www.wikidata.org/entity/Q4352055	Edmund Spenser	1552.0
Q4679293	222212	http://www.wikidata.org/entity/Q4679293	Adam James	1972.0
Q347125	221998	http://www.wikidata.org/entity/Q347125	John Dudley, 1st Duke of Northumberland	1504.0
Q1433961	221927	http://www.wikidata.org/entity/Q1433961	Sam Spruell	1977.0
Q461097	221574	http://www.wikidata.org/entity/Q461097	Joanna Pettet	1942.0
Q4747043	221347	http://www.wikidata.org/entity/Q4747043	Aml Ameen	1985.0
Q553790	221246	http://www.wikidata.org/entity/Q553790	Thomas Dolby	1958.0
Q1061744	221108	http://www.wikidata.org/entity/Q1061744	Frieda Hughes	1960.0
Q1944303	220864	http://www.wikidata.org/entity/Q1944303	Rebecca Front	1964.0
Q2911614	220483	http://www.wikidata.org/entity/Q2911614	Boston Corbett	1832.0
Q110234409	219785	http://www.wikidata.org/entity/Q110234409	Will Best	1985.0
Q6199491	219573	http://www.wikidata.org/entity/Q6199491	Jimmy Akingbola	1978.0
Q5356850	219153	http://www.wikidata.org/entity/Q5356850	Ramona Marquez	2001.0
Q208663	219135	http://www.wikidata.org/entity/Q208663	William Pitt, 1st Earl of Chatham	1708.0
Q2920437	218176	http://www.wikidata.org/entity/Q2920437	Sister Bliss	1970.0
Q107354778	217691	http://www.wikidata.org/entity/Q107354778	Zerkaa	1992.0
Q128868	217579	http://www.wikidata.org/entity/Q128868	John Bowlby	1907.0
Q5924288	217427	http://www.wikidata.org/entity/Q5924288	Jack Fox	1985.0
Q1387224	216357	http://www.wikidata.org/entity/Q1387224	Michael Morpurgo	1943.0
Q443286	215543	http://www.wikidata.org/entity/Q443286	Emily Lloyd	1970.0
Q539955	214908	http://www.wikidata.org/entity/Q539955	Richard Thompson	1949.0
Q472272	214574	http://www.wikidata.org/entity/Q472272	Simon Schama	1945.0
