Entity	QRank	species	speciesLabel	unit	unitLabel	maxMass
Q944609	3591	http://www.wikidata.org/entity/Q944609	Velvet-purple Coronet	http://www.wikidata.org/entity/Q41803	gram	9.1
Q773105	3581	http://www.wikidata.org/entity/Q773105	Streaked Spiderhunter	http://www.wikidata.org/entity/Q41803	gram	31.0
Q1309987	3578	http://www.wikidata.org/entity/Q1309987	Mauritius Bulbul	http://www.wikidata.org/entity/Q41803	gram	74.0
Q1269353	3576	http://www.wikidata.org/entity/Q1269353	Nubian Nightjar	http://www.wikidata.org/entity/Q41803	gram	5.1
Q645799	3571	http://www.wikidata.org/entity/Q645799	Collared Inca	http://www.wikidata.org/entity/Q41803	gram	7.2
Q1318023	3571	http://www.wikidata.org/entity/Q1318023	Plumbeous Vireo	http://www.wikidata.org/entity/Q41803	gram	16.3
Q874687	3569	http://www.wikidata.org/entity/Q874687	Hooded wheatear	http://www.wikidata.org/entity/Q41803	gram	2.6
Q1069577	3560	http://www.wikidata.org/entity/Q1069577	Long-tailed Honey Buzzard	http://www.wikidata.org/entity/Q41803	gram	650.0
Q901899	3556	http://www.wikidata.org/entity/Q901899	Black-tailed Gnatcatcher	http://www.wikidata.org/entity/Q41803	gram	5.2
Q727989	3555	http://www.wikidata.org/entity/Q727989	Red-headed Weaver	http://www.wikidata.org/entity/Q41803	gram	2.11
Q578352	3553	http://www.wikidata.org/entity/Q578352	Green-backed Twinspot	http://www.wikidata.org/entity/Q41803	gram	11.3
Q3109622	3553	http://www.wikidata.org/entity/Q3109622	grey warbler-finch	http://www.wikidata.org/entity/Q41803	gram	8.0
Q947248	3552	http://www.wikidata.org/entity/Q947248	Yellow-winged Tanager	http://www.wikidata.org/entity/Q41803	gram	45.0
Q1266737	3549	http://www.wikidata.org/entity/Q1266737	Buff-tailed Coronet	http://www.wikidata.org/entity/Q41803	gram	0.76
Q4812503	3539	http://www.wikidata.org/entity/Q4812503	Growling Riflebird	http://www.wikidata.org/entity/Q41803	gram	184.0
Q482088	3538	http://www.wikidata.org/entity/Q482088	blue-spotted wood dove	http://www.wikidata.org/entity/Q41803	gram	4.0
Q1243481	3525	http://www.wikidata.org/entity/Q1243481	Double-toothed Barbet	http://www.wikidata.org/entity/Q41803	gram	85.0
Q1067534	3524	http://www.wikidata.org/entity/Q1067534	Violaceous Quail-Dove	http://www.wikidata.org/entity/Q41803	gram	120.0
Q1273832	3524	http://www.wikidata.org/entity/Q1273832	Sulphur-winged Parakeet	http://www.wikidata.org/entity/Q41803	gram	82.0
Q27075676	3515	http://www.wikidata.org/entity/Q27075676	Himalayan Rubythroat	http://www.wikidata.org/entity/Q41803	gram	23.0
Q1259010	3505	http://www.wikidata.org/entity/Q1259010	Ward's Trogon	http://www.wikidata.org/entity/Q41803	gram	117.0
Q601632	3505	http://www.wikidata.org/entity/Q601632	Dusky Woodswallow	http://www.wikidata.org/entity/Q41803	gram	32.0
Q1259890	3505	http://www.wikidata.org/entity/Q1259890	White-throated Screech Owl	http://www.wikidata.org/entity/Q41803	gram	159.0
Q276087	3504	http://www.wikidata.org/entity/Q276087	Black Petrel	http://www.wikidata.org/entity/Q41803	gram	90.0
Q25026036	3500	http://www.wikidata.org/entity/Q25026036	Pink-headed Warbler	http://www.wikidata.org/entity/Q41803	gram	10.0
Q73829	3498	http://www.wikidata.org/entity/Q73829	Little Pied Flycatcher	http://www.wikidata.org/entity/Q41803	gram	7.8
Q682603	3494	http://www.wikidata.org/entity/Q682603	black-crested coquette	http://www.wikidata.org/entity/Q41803	gram	2.6
Q3114581	3494	http://www.wikidata.org/entity/Q3114581	Greater Yellow Finch	http://www.wikidata.org/entity/Q41803	gram	55.0
Q116147	3493	http://www.wikidata.org/entity/Q116147	White-breasted Robin	http://www.wikidata.org/entity/Q41803	gram	19.2
Q961152	3493	http://www.wikidata.org/entity/Q961152	Chinese Nuthatch	http://www.wikidata.org/entity/Q41803	gram	9.5
Q578835	3491	http://www.wikidata.org/entity/Q578835	Feos	http://www.wikidata.org/entity/Q41803	gram	18.7
Q2525796	3487	http://www.wikidata.org/entity/Q2525796	White-backed Swallow	http://www.wikidata.org/entity/Q41803	gram	14.1
Q1770017	3483	http://www.wikidata.org/entity/Q1770017	Elliot's short-tailed shrew	http://www.wikidata.org/entity/Q41803	gram	14.5
Q1037608	3481	http://www.wikidata.org/entity/Q1037608	Dusky Fulvetta	http://www.wikidata.org/entity/Q41803	gram	18.7
Q1267401	3475	http://www.wikidata.org/entity/Q1267401	reddish hermit	http://www.wikidata.org/entity/Q41803	gram	0.38
Q27075892	3472	http://www.wikidata.org/entity/Q27075892	Lucy's Warbler	http://www.wikidata.org/entity/Q41803	gram	0.99
Q578180	3472	http://www.wikidata.org/entity/Q578180	Lovely Cotinga	http://www.wikidata.org/entity/Q41803	gram	71.0
Q1306431	3472	http://www.wikidata.org/entity/Q1306431	Common Woodshrike	http://www.wikidata.org/entity/Q41803	gram	20.0
Q1587918	3471	http://www.wikidata.org/entity/Q1587918	Black-collared Jay	http://www.wikidata.org/entity/Q41803	gram	100.0
Q1300418	3469	http://www.wikidata.org/entity/Q1300418	Cherry-throated Tanager	http://www.wikidata.org/entity/Q41803	gram	22.0
Q1272557	3465	http://www.wikidata.org/entity/Q1272557	Chestnut-winged Chachalaca	http://www.wikidata.org/entity/Q41803	gram	35.0
Q1584943	3462	http://www.wikidata.org/entity/Q1584943	Jamaican Blackbird	http://www.wikidata.org/entity/Q41803	gram	39.0
Q2743822	3462	http://www.wikidata.org/entity/Q2743822	Singing Bush Lark	http://www.wikidata.org/entity/Q41803	gram	18.7
Q1269126	3458	http://www.wikidata.org/entity/Q1269126	Manu Parrotlet	http://www.wikidata.org/entity/Q41803	gram	42.0
Q1118712	3457	http://www.wikidata.org/entity/Q1118712	Pied Plover	http://www.wikidata.org/entity/Q41803	gram	70.0
Q1300865	3451	http://www.wikidata.org/entity/Q1300865	Scrub Euphonia	http://www.wikidata.org/entity/Q41803	gram	10.0
Q873459	3445	http://www.wikidata.org/entity/Q873459	Ecuadorian Hillstar	http://www.wikidata.org/entity/Q41803	gram	7.9
Q1300324	3442	http://www.wikidata.org/entity/Q1300324	Black-faced Munia	http://www.wikidata.org/entity/Q41803	gram	12.0
Q1589176	3439	http://www.wikidata.org/entity/Q1589176	Red-capped Robin-Chat	http://www.wikidata.org/entity/Q41803	gram	30.0
Q1261199	3436	http://www.wikidata.org/entity/Q1261199	Hutton's Shearwater	http://www.wikidata.org/entity/Q41803	gram	364.0
Q742201	3433	http://www.wikidata.org/entity/Q742201	Dark-throated Oriole	http://www.wikidata.org/entity/Q41803	gram	39.0
Q640693	3431	http://www.wikidata.org/entity/Q640693	Narrow-billed Tody	http://www.wikidata.org/entity/Q41803	gram	7.5
Q1267453	3429	http://www.wikidata.org/entity/Q1267453	Hooded Visorbearer	http://www.wikidata.org/entity/Q41803	gram	4.4
Q3136322	3429	http://www.wikidata.org/entity/Q3136322	Southern Martin	http://www.wikidata.org/entity/Q41803	gram	51.0
Q2226414	3429	http://www.wikidata.org/entity/Q2226414	Barbados Bullfinch	http://www.wikidata.org/entity/Q41803	gram	15.7
Q1075144	3427	http://www.wikidata.org/entity/Q1075144	Pohnpei Lorikeet	http://www.wikidata.org/entity/Q41803	gram	77.0
Q2232768	3413	http://www.wikidata.org/entity/Q2232768	Mountain Bulbul	http://www.wikidata.org/entity/Q41803	gram	33.0
Q1272932	3410	http://www.wikidata.org/entity/Q1272932	Shining-green Hummingbird	http://www.wikidata.org/entity/Q41803	gram	3.9
Q1271939	3406	http://www.wikidata.org/entity/Q1271939	Variegated Tinamou	http://www.wikidata.org/entity/Q41803	gram	390.0
Q1092784	3400	http://www.wikidata.org/entity/Q1092784	Trindade Petrel	http://www.wikidata.org/entity/Q41803	gram	394.0
Q490242	3398	http://www.wikidata.org/entity/Q490242	Andean Pygmy Owl	http://www.wikidata.org/entity/Q41803	gram	67.0
Q1318011	3392	http://www.wikidata.org/entity/Q1318011	Indian Scimitar Babbler	http://www.wikidata.org/entity/Q41803	gram	43.0
Q1589837	3389	http://www.wikidata.org/entity/Q1589837	Thick-billed Lark	http://www.wikidata.org/entity/Q41803	gram	4.36
Q3016885	3387	http://www.wikidata.org/entity/Q3016885	Eastern Bristlebird	http://www.wikidata.org/entity/Q41803	gram	5.1
Q27075545	3383	http://www.wikidata.org/entity/Q27075545	Red-tailed Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	79.0
Q679711	3376	http://www.wikidata.org/entity/Q679711	rosy thrush-tanager	http://www.wikidata.org/entity/Q41803	gram	48.0
Q547920	3374	http://www.wikidata.org/entity/Q547920	Antillean Piculet	http://www.wikidata.org/entity/Q41803	gram	34.0
Q1259161	3369	http://www.wikidata.org/entity/Q1259161	Finsch's Pygmy Parrot	http://www.wikidata.org/entity/Q41803	gram	15.0
Q768646	3361	http://www.wikidata.org/entity/Q768646	Blue-and-black Tanager	http://www.wikidata.org/entity/Q41803	gram	18.0
Q3100225	3360	http://www.wikidata.org/entity/Q3100225	Gekko reevesii	http://www.wikidata.org/entity/Q41803	gram	41.8
Q1139106	3355	http://www.wikidata.org/entity/Q1139106	Craveri's Murrelet	http://www.wikidata.org/entity/Q41803	gram	151.0
Q1271201	3349	http://www.wikidata.org/entity/Q1271201	dark-bellied cinclodes	http://www.wikidata.org/entity/Q41803	gram	40.0
Q1267110	3349	http://www.wikidata.org/entity/Q1267110	Long-tufted Screech Owl	http://www.wikidata.org/entity/Q41803	gram	190.0
Q2628790	3347	http://www.wikidata.org/entity/Q2628790	Red-crowned Ant Tanager	http://www.wikidata.org/entity/Q41803	gram	35.0
Q1272465	3347	http://www.wikidata.org/entity/Q1272465	Streak-throated Woodpecker	http://www.wikidata.org/entity/Q41803	gram	97.0
Q1589936	3345	http://www.wikidata.org/entity/Q1589936	Crimson-collared Tanager	http://www.wikidata.org/entity/Q41803	gram	41.0
Q1585174	3343	http://www.wikidata.org/entity/Q1585174	Isabela Oriole	http://www.wikidata.org/entity/Q41803	gram	46.0
Q1317349	3341	http://www.wikidata.org/entity/Q1317349	Chinspot Batis	http://www.wikidata.org/entity/Q41803	gram	8.7
Q1193857	3341	http://www.wikidata.org/entity/Q1193857	Southern White-crowned Shrike	http://www.wikidata.org/entity/Q41803	gram	69.0
Q1267803	3339	http://www.wikidata.org/entity/Q1267803	Ornate Tinamou	http://www.wikidata.org/entity/Q41803	gram	674.0
Q942593	3338	http://www.wikidata.org/entity/Q942593	Fire-tufted Barbet	http://www.wikidata.org/entity/Q41803	gram	129.0
Q2734306	3331	http://www.wikidata.org/entity/Q2734306	Indian Bush Lark	http://www.wikidata.org/entity/Q41803	gram	21.0
Q3181155	3323	http://www.wikidata.org/entity/Q3181155	Bendire's Thrasher	http://www.wikidata.org/entity/Q41803	gram	62.2
Q1082137	3323	http://www.wikidata.org/entity/Q1082137	African Rail	http://www.wikidata.org/entity/Q41803	gram	175.5
Q1082895	3320	http://www.wikidata.org/entity/Q1082895	Spiny-cheeked Honeyeater	http://www.wikidata.org/entity/Q41803	gram	5.5
Q1590112	3319	http://www.wikidata.org/entity/Q1590112	Regent Whistler	http://www.wikidata.org/entity/Q41803	gram	22.0
Q1033170	3317	http://www.wikidata.org/entity/Q1033170	Jacky Winter	http://www.wikidata.org/entity/Q41803	gram	16.0
Q941444	3297	http://www.wikidata.org/entity/Q941444	Hall's Babbler	http://www.wikidata.org/entity/Q41803	gram	39.0
Q873310	3277	http://www.wikidata.org/entity/Q873310	Andean Hillstar	http://www.wikidata.org/entity/Q41803	gram	1.03
Q791132	3276	http://www.wikidata.org/entity/Q791132	Loggerhead Kingbird	http://www.wikidata.org/entity/Q41803	gram	44.4
Q1274121	3268	http://www.wikidata.org/entity/Q1274121	Yellow-rumped Honeyguide	http://www.wikidata.org/entity/Q41803	gram	33.0
Q955319	3265	http://www.wikidata.org/entity/Q955319	Cinereous Mourner	http://www.wikidata.org/entity/Q41803	gram	46.0
Q949554	3265	http://www.wikidata.org/entity/Q949554	Robust Woodpecker	http://www.wikidata.org/entity/Q41803	gram	262.0
Q1266201	3265	http://www.wikidata.org/entity/Q1266201	Sulawesi Scops Owl	http://www.wikidata.org/entity/Q41803	gram	88.0
Q907893	3260	http://www.wikidata.org/entity/Q907893	Fiji Petrel	http://www.wikidata.org/entity/Q41803	gram	135.0
Q4767755	3258	http://www.wikidata.org/entity/Q4767755	Bay Wren	http://www.wikidata.org/entity/Q41803	gram	23.9
Q503619	3256	http://www.wikidata.org/entity/Q503619	Adelomyia melanogenys	http://www.wikidata.org/entity/Q41803	gram	0.4
Q3315420	3249	http://www.wikidata.org/entity/Q3315420	Snowy-crowned Robin-Chat	http://www.wikidata.org/entity/Q41803	gram	39.0
Q385748	3247	http://www.wikidata.org/entity/Q385748	Accipiter poliocephalus	http://www.wikidata.org/entity/Q41803	gram	300.0
Q2109368	3245	http://www.wikidata.org/entity/Q2109368	Pale-billed Sicklebill	http://www.wikidata.org/entity/Q41803	gram	195.0
Q27074801	3244	http://www.wikidata.org/entity/Q27074801	Corythornis vintsioides	http://www.wikidata.org/entity/Q41803	gram	18.0
Q2225672	3236	http://www.wikidata.org/entity/Q2225672	Socotra Cisticola	http://www.wikidata.org/entity/Q41803	gram	7.0
Q868369	3236	http://www.wikidata.org/entity/Q868369	Patagonian Tyrant	http://www.wikidata.org/entity/Q41803	gram	9.6
Q3053066	3229	http://www.wikidata.org/entity/Q3053066	Emoia atrocostata	http://www.wikidata.org/entity/Q41803	gram	4.8
Q1302700	3222	http://www.wikidata.org/entity/Q1302700	Yellow-tailed Oriole	http://www.wikidata.org/entity/Q41803	gram	40.0
Q1186772	3221	http://www.wikidata.org/entity/Q1186772	Ruspoli's Turaco	http://www.wikidata.org/entity/Q41803	gram	263.0
Q1589261	3220	http://www.wikidata.org/entity/Q1589261	Ochre-rumped Bunting	http://www.wikidata.org/entity/Q41803	gram	13.5
Q1839640	3218	http://www.wikidata.org/entity/Q1839640	cave myotis	http://www.wikidata.org/entity/Q41803	gram	12.0
Q855024	3216	http://www.wikidata.org/entity/Q855024	Böhm's Bee-eater	http://www.wikidata.org/entity/Q41803	gram	16.6
Q1106412	3208	http://www.wikidata.org/entity/Q1106412	Eastern Bronze-naped Pigeon	http://www.wikidata.org/entity/Q41803	gram	148.0
Q1273646	3208	http://www.wikidata.org/entity/Q1273646	Stripe-breasted Woodpecker	http://www.wikidata.org/entity/Q41803	gram	47.0
Q1300998	3207	http://www.wikidata.org/entity/Q1300998	Blue-hooded Euphonia	http://www.wikidata.org/entity/Q41803	gram	15.0
Q944282	3207	http://www.wikidata.org/entity/Q944282	Rosy Bee-eater	http://www.wikidata.org/entity/Q41803	gram	6.0
Q716257	3206	http://www.wikidata.org/entity/Q716257	Black-browed Barbet	http://www.wikidata.org/entity/Q41803	gram	85.0
Q1585695	3202	http://www.wikidata.org/entity/Q1585695	White-starred Robin	http://www.wikidata.org/entity/Q41803	gram	20.0
Q1016095	3199	http://www.wikidata.org/entity/Q1016095	Vinaceous Rosefinch	http://www.wikidata.org/entity/Q41803	gram	22.7
Q27075714	3199	http://www.wikidata.org/entity/Q27075714	yellow-throated bush sparrow	http://www.wikidata.org/entity/Q41803	gram	26.6
Q127894	3197	http://www.wikidata.org/entity/Q127894	Burchell's Sandgrouse	http://www.wikidata.org/entity/Q41803	gram	192.0
Q1590574	3194	http://www.wikidata.org/entity/Q1590574	Upcher's Warbler	http://www.wikidata.org/entity/Q41803	gram	1.79
Q955203	3192	http://www.wikidata.org/entity/Q955203	Black-fronted Nunbird	http://www.wikidata.org/entity/Q41803	gram	81.0
Q1259380	3191	http://www.wikidata.org/entity/Q1259380	Green-tailed Goldenthroat	http://www.wikidata.org/entity/Q41803	gram	3.8
Q766640	3187	http://www.wikidata.org/entity/Q766640	Bornean Treepie	http://www.wikidata.org/entity/Q41803	gram	125.0
Q13553849	3180	http://www.wikidata.org/entity/Q13553849	Cambodian Tailorbird	http://www.wikidata.org/entity/Q41803	gram	7.0
Q749668	3179	http://www.wikidata.org/entity/Q749668	Brehm's Tiger Parrot	http://www.wikidata.org/entity/Q41803	gram	107.0
Q763717	3176	http://www.wikidata.org/entity/Q763717	Erythrura hyperythra	http://www.wikidata.org/entity/Q41803	gram	11.0
Q980523	3176	http://www.wikidata.org/entity/Q980523	Western Bronze-naped Pigeon	http://www.wikidata.org/entity/Q41803	gram	126.0
Q1034950	3175	http://www.wikidata.org/entity/Q1034950	Cinnamon-breasted Bunting	http://www.wikidata.org/entity/Q41803	gram	14.8
Q998385	3174	http://www.wikidata.org/entity/Q998385	black tinamou	http://www.wikidata.org/entity/Q11570	gram	1285.0
Q1261883	3173	http://www.wikidata.org/entity/Q1261883	Coppery-headed Emerald	http://www.wikidata.org/entity/Q41803	gram	3.0
Q1124403	3165	http://www.wikidata.org/entity/Q1124403	Inland Dotterel	http://www.wikidata.org/entity/Q41803	gram	88.2
Q62113044	3163	http://www.wikidata.org/entity/Q62113044	Ashy-headed Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	70.0
Q1073618	3161	http://www.wikidata.org/entity/Q1073618	Stiltia isabella	http://www.wikidata.org/entity/Q41803	gram	65.0
Q27075727	3160	http://www.wikidata.org/entity/Q27075727	Coccopygia melanotis	http://www.wikidata.org/entity/Q41803	gram	7.8
Q2454690	3159	http://www.wikidata.org/entity/Q2454690	Black-throated Sunbird	http://www.wikidata.org/entity/Q41803	gram	5.3
Q1590428	3152	http://www.wikidata.org/entity/Q1590428	Rufous-tailed Shama	http://www.wikidata.org/entity/Q41803	gram	41.0
Q1317375	3144	http://www.wikidata.org/entity/Q1317375	Batis capensis	http://www.wikidata.org/entity/Q41803	gram	11.7
Q643672	3143	http://www.wikidata.org/entity/Q643672	Papuan Mountain Pigeon	http://www.wikidata.org/entity/Q41803	gram	259.0
Q1270229	3133	http://www.wikidata.org/entity/Q1270229	Yellow-legged Tinamou	http://www.wikidata.org/entity/Q41803	gram	800.0
Q1586847	3129	http://www.wikidata.org/entity/Q1586847	Plain Leaf Warbler	http://www.wikidata.org/entity/Q41803	gram	5.0
Q1269924	3125	http://www.wikidata.org/entity/Q1269924	Ashy Storm Petrel	http://www.wikidata.org/entity/Q41803	gram	38.1
Q568863	3123	http://www.wikidata.org/entity/Q568863	Aztec Thrush	http://www.wikidata.org/entity/Q41803	gram	77.0
Q919087	3120	http://www.wikidata.org/entity/Q919087	Pale spear-nosed bat	http://www.wikidata.org/entity/Q41803	gram	44.6
Q1270713	3119	http://www.wikidata.org/entity/Q1270713	Hombron's Kingfisher	http://www.wikidata.org/entity/Q41803	gram	117.0
Q1092246	3117	http://www.wikidata.org/entity/Q1092246	Yellow-browed Tit	http://www.wikidata.org/entity/Q41803	gram	7.0
Q1272798	3116	http://www.wikidata.org/entity/Q1272798	white-breasted mesite	http://www.wikidata.org/entity/Q41803	gram	107.0
Q847151	3110	http://www.wikidata.org/entity/Q847151	Common Miner	http://www.wikidata.org/entity/Q41803	gram	29.0
Q1037106	3105	http://www.wikidata.org/entity/Q1037106	Emma Grays forest lizard	http://www.wikidata.org/entity/Q41803	gram	28.1
Q1135880	3102	http://www.wikidata.org/entity/Q1135880	Straw-tailed Whydah	http://www.wikidata.org/entity/Q41803	gram	12.3
Q603910	3102	http://www.wikidata.org/entity/Q603910	Green Oriole	http://www.wikidata.org/entity/Q41803	gram	132.0
Q1068189	3100	http://www.wikidata.org/entity/Q1068189	Chatham Oystercatcher	http://www.wikidata.org/entity/Q41803	gram	640.0
Q1036828	3097	http://www.wikidata.org/entity/Q1036828	White-bibbed Swallow	http://www.wikidata.org/entity/Q41803	gram	1.73
Q2226263	3092	http://www.wikidata.org/entity/Q2226263	Giant Sunbird	http://www.wikidata.org/entity/Q41803	gram	2.43
Q902416	3089	http://www.wikidata.org/entity/Q902416	Yellow-throated Longclaw	http://www.wikidata.org/entity/Q41803	gram	48.0
Q1589120	3086	http://www.wikidata.org/entity/Q1589120	Large Niltava	http://www.wikidata.org/entity/Q41803	gram	30.0
Q1301541	3085	http://www.wikidata.org/entity/Q1301541	Jamaican Oriole	http://www.wikidata.org/entity/Q41803	gram	3.56
