Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q24554605	9	http://www.wikidata.org/entity/Q24554605	Synnerskäret	470000.0	square metre
Q24554643	9	http://www.wikidata.org/entity/Q24554643	Västerbådan	20000.0	square metre
Q24554688	9	http://www.wikidata.org/entity/Q24554688	Trasan	3000.0	square metre
Q24558056	9	http://www.wikidata.org/entity/Q24558056	Q24558056	40000.0	square metre
Q24558360	9	http://www.wikidata.org/entity/Q24558360	Farmorsgrundet	4000.0	square metre
Q24560424	9	http://www.wikidata.org/entity/Q24560424	Kissan	6000.0	square metre
Q24560507	9	http://www.wikidata.org/entity/Q24560507	Q24560507	160000.0	square metre
Q26716201	9	http://www.wikidata.org/entity/Q26716201	Duvillaun More	775000.0	square metre
Q35394445	9	http://www.wikidata.org/entity/Q35394445	Hisøya	8100000.0	square metre
Q3332034	8	http://www.wikidata.org/entity/Q3332034	Mäntysaari	40000.0	square metre
Q12261663	8	http://www.wikidata.org/entity/Q12261663	Kuivanuoro	6450000.0	square metre
Q21974003	8	http://www.wikidata.org/entity/Q21974003	Q21974003	190000.0	square metre
Q21974006	8	http://www.wikidata.org/entity/Q21974006	Långören	380000.0	square metre
Q21974084	8	http://www.wikidata.org/entity/Q21974084	Ramsö	150000.0	square metre
Q21974148	8	http://www.wikidata.org/entity/Q21974148	Stora Gottholmen	430000.0	square metre
Q21974177	8	http://www.wikidata.org/entity/Q21974177	Syndeskaer	130000.0	square metre
Q21974190	8	http://www.wikidata.org/entity/Q21974190	Ubbenholma	1080000.0	square metre
Q21974694	8	http://www.wikidata.org/entity/Q21974694	Notskaer	160000.0	square metre
Q21975047	8	http://www.wikidata.org/entity/Q21975047	Dragsoeren	130000.0	square metre
Q21975891	8	http://www.wikidata.org/entity/Q21975891	Degerbrok	520000.0	square metre
Q21975906	8	http://www.wikidata.org/entity/Q21975906	Flatoer	140000.0	square metre
Q21975914	8	http://www.wikidata.org/entity/Q21975914	Furoen	700000.0	square metre
Q21976533	8	http://www.wikidata.org/entity/Q21976533	Björkholm	490000.0	square metre
Q21976547	8	http://www.wikidata.org/entity/Q21976547	Ersklobb	130000.0	square metre
Q21976865	8	http://www.wikidata.org/entity/Q21976865	Q21976865	390000.0	square metre
Q21976889	8	http://www.wikidata.org/entity/Q21976889	Gloskaer	290000.0	square metre
Q23732927	8	http://www.wikidata.org/entity/Q23732927	Vogterholm	70000.0	square metre
Q23734875	8	http://www.wikidata.org/entity/Q23734875	Tyvholm	2000.0	square metre
Q24311074	8	http://www.wikidata.org/entity/Q24311074	Stora Kolaningen	50000.0	square metre
Q24311095	8	http://www.wikidata.org/entity/Q24311095	Storgrund	140000.0	square metre
Q24311106	8	http://www.wikidata.org/entity/Q24311106	Stora Styrholm	560000.0	square metre
Q24311129	8	http://www.wikidata.org/entity/Q24311129	Q24311129	380000.0	square metre
Q24313764	8	http://www.wikidata.org/entity/Q24313764	Ryssön	140000.0	square metre
Q24320623	8	http://www.wikidata.org/entity/Q24320623	Norra Geren	160000.0	square metre
Q24320681	8	http://www.wikidata.org/entity/Q24320681	Bylandet	560000.0	square metre
Q24321032	8	http://www.wikidata.org/entity/Q24321032	Onaslandet	2400000.0	square metre
Q24322170	8	http://www.wikidata.org/entity/Q24322170	Meijerfelt	3000.0	square metre
Q24322340	8	http://www.wikidata.org/entity/Q24322340	Q24322340	180000.0	square metre
Q24323419	8	http://www.wikidata.org/entity/Q24323419	Lökholm, Iniö	840000.0	square metre
Q24323420	8	http://www.wikidata.org/entity/Q24323420	Q24323420	760000.0	square metre
Q24326692	8	http://www.wikidata.org/entity/Q24326692	Kråkskär	120000.0	square metre
Q24329502	8	http://www.wikidata.org/entity/Q24329502	Jussinkari	70000.0	square metre
Q24329630	8	http://www.wikidata.org/entity/Q24329630	Keskar	390000.0	square metre
Q24329820	8	http://www.wikidata.org/entity/Q24329820	Stora Källskäret	3900000.0	square metre
Q24331424	8	http://www.wikidata.org/entity/Q24331424	Huvudskär	170000.0	square metre
Q24331427	8	http://www.wikidata.org/entity/Q24331427	Hylkiriutta	20000.0	square metre
Q24331876	8	http://www.wikidata.org/entity/Q24331876	Härön	620000.0	square metre
Q24333281	8	http://www.wikidata.org/entity/Q24333281	Forsö	970000.0	square metre
Q24333308	8	http://www.wikidata.org/entity/Q24333308	Gåsberget	150000.0	square metre
Q24333325	8	http://www.wikidata.org/entity/Q24333325	Gävskäret	590000.0	square metre
Q24333373	8	http://www.wikidata.org/entity/Q24333373	Q24333373	40000.0	square metre
Q24333460	8	http://www.wikidata.org/entity/Q24333460	Haggisgrund	1670000.0	square metre
Q24339103	8	http://www.wikidata.org/entity/Q24339103	Annskärs ören	250000.0	square metre
Q24339347	8	http://www.wikidata.org/entity/Q24339347	Bussö	210000.0	square metre
Q24340161	8	http://www.wikidata.org/entity/Q24340161	Östholmen	100000.0	square metre
Q24340199	8	http://www.wikidata.org/entity/Q24340199	Långören	50000.0	square metre
Q24340482	8	http://www.wikidata.org/entity/Q24340482	Östra Styrskär	50000.0	square metre
Q24342532	8	http://www.wikidata.org/entity/Q24342532	Stora Kummelskär	50000.0	square metre
Q24343301	8	http://www.wikidata.org/entity/Q24343301	Stora Svartö	270000.0	square metre
Q24343329	8	http://www.wikidata.org/entity/Q24343329	Ytterharun	20000.0	square metre
Q24344224	8	http://www.wikidata.org/entity/Q24344224	Jäämäluoto	60000.0	square metre
Q24344239	8	http://www.wikidata.org/entity/Q24344239	Haplot	180000.0	square metre
Q24344465	8	http://www.wikidata.org/entity/Q24344465	Hommanskär	40000.0	square metre
Q24344605	8	http://www.wikidata.org/entity/Q24344605	Kräklan	20000.0	square metre
Q24344616	8	http://www.wikidata.org/entity/Q24344616	Sandön	190000.0	square metre
Q24344619	8	http://www.wikidata.org/entity/Q24344619	Fågelsjö	230000.0	square metre
Q24344632	8	http://www.wikidata.org/entity/Q24344632	Hietanen	130000.0	square metre
Q24344655	8	http://www.wikidata.org/entity/Q24344655	Ramsö	210000.0	square metre
Q24345508	8	http://www.wikidata.org/entity/Q24345508	Stickelgrund	20000.0	square metre
Q24345520	8	http://www.wikidata.org/entity/Q24345520	Västerskäret	30000.0	square metre
Q24345534	8	http://www.wikidata.org/entity/Q24345534	Skiftsholmen	10000.0	square metre
Q24345548	8	http://www.wikidata.org/entity/Q24345548	Margrund	20000.0	square metre
Q24345580	8	http://www.wikidata.org/entity/Q24345580	Racklet	210000.0	square metre
Q24345802	8	http://www.wikidata.org/entity/Q24345802	Renko	90000.0	square metre
Q24345896	8	http://www.wikidata.org/entity/Q24345896	Smedsholm	390000.0	square metre
Q24345929	8	http://www.wikidata.org/entity/Q24345929	Östra Långgrundet	27000.0	square metre
Q24346849	8	http://www.wikidata.org/entity/Q24346849	Bockskär	50000.0	square metre
Q24347060	8	http://www.wikidata.org/entity/Q24347060	Västra Malvättungarna	30000.0	square metre
Q24347161	8	http://www.wikidata.org/entity/Q24347161	Malskärsbådan	90000.0	square metre
Q24348368	8	http://www.wikidata.org/entity/Q24348368	Tunnklobben	40000.0	square metre
Q24348403	8	http://www.wikidata.org/entity/Q24348403	Maskisholmen	60000.0	square metre
Q24348444	8	http://www.wikidata.org/entity/Q24348444	Harubredan	30000.0	square metre
Q24348480	8	http://www.wikidata.org/entity/Q24348480	Q24348480	340000.0	square metre
Q24348504	8	http://www.wikidata.org/entity/Q24348504	Q24348504	7000.0	square metre
Q24349326	8	http://www.wikidata.org/entity/Q24349326	Småholmarna	30000.0	square metre
Q24349357	8	http://www.wikidata.org/entity/Q24349357	Södra Altarskär	160000.0	square metre
Q24353396	8	http://www.wikidata.org/entity/Q24353396	Glosholmen	160000.0	square metre
Q24354841	8	http://www.wikidata.org/entity/Q24354841	Granskär	30000.0	square metre
Q24354860	8	http://www.wikidata.org/entity/Q24354860	Brännholmen	70000.0	square metre
Q24356522	8	http://www.wikidata.org/entity/Q24356522	Q24356522	110000.0	square metre
Q24356975	8	http://www.wikidata.org/entity/Q24356975	Spatten	140000.0	square metre
Q24357067	8	http://www.wikidata.org/entity/Q24357067	Stora Järpholmen	80000.0	square metre
Q24358034	8	http://www.wikidata.org/entity/Q24358034	Borgen	70000.0	square metre
Q24358144	8	http://www.wikidata.org/entity/Q24358144	Kalholmen	130000.0	square metre
Q24358210	8	http://www.wikidata.org/entity/Q24358210	Dömmaskär	70000.0	square metre
Q24358369	8	http://www.wikidata.org/entity/Q24358369	Keitsor	130000.0	square metre
Q24359249	8	http://www.wikidata.org/entity/Q24359249	Gärskär	110000.0	square metre
Q24359383	8	http://www.wikidata.org/entity/Q24359383	Kaslot	190000.0	square metre
Q24359507	8	http://www.wikidata.org/entity/Q24359507	Q24359507	120000.0	square metre
Q24359536	8	http://www.wikidata.org/entity/Q24359536	Rödharu	18000.0	square metre
Q24359565	8	http://www.wikidata.org/entity/Q24359565	Söderören	7000.0	square metre
Q24360144	8	http://www.wikidata.org/entity/Q24360144	Q24360144	40000.0	square metre
Q24360420	8	http://www.wikidata.org/entity/Q24360420	Loukeenluoto	360000.0	square metre
Q24360695	8	http://www.wikidata.org/entity/Q24360695	Langeskär	130000.0	square metre
Q24362323	8	http://www.wikidata.org/entity/Q24362323	Skäri	50000.0	square metre
Q24362409	8	http://www.wikidata.org/entity/Q24362409	Haka	100000.0	square metre
Q24362692	8	http://www.wikidata.org/entity/Q24362692	Q24362692	170000.0	square metre
Q24362739	8	http://www.wikidata.org/entity/Q24362739	Penlot	120000.0	square metre
Q24365292	8	http://www.wikidata.org/entity/Q24365292	Flatu	80000.0	square metre
Q24377412	8	http://www.wikidata.org/entity/Q24377412	Vättungen	10000.0	square metre
Q24377564	8	http://www.wikidata.org/entity/Q24377564	Flattran	60000.0	square metre
Q24377628	8	http://www.wikidata.org/entity/Q24377628	Lillgrynnan	40000.0	square metre
Q24378072	8	http://www.wikidata.org/entity/Q24378072	Kalvratan	20000.0	square metre
Q24378094	8	http://www.wikidata.org/entity/Q24378094	Rågholmen	40000.0	square metre
Q24380938	8	http://www.wikidata.org/entity/Q24380938	Lappholmen	160000.0	square metre
Q24380963	8	http://www.wikidata.org/entity/Q24380963	Brotthällan	4000.0	square metre
Q24381403	8	http://www.wikidata.org/entity/Q24381403	Pultenör	4000.0	square metre
Q24384941	8	http://www.wikidata.org/entity/Q24384941	Impikari	7000.0	square metre
Q24385487	8	http://www.wikidata.org/entity/Q24385487	Haukiluoto	40000.0	square metre
Q24385508	8	http://www.wikidata.org/entity/Q24385508	Norsvälssöö	520000.0	square metre
Q24385856	8	http://www.wikidata.org/entity/Q24385856	Kuuttokari	130000.0	square metre
Q24386119	8	http://www.wikidata.org/entity/Q24386119	Kimholmarna	460000.0	square metre
Q24386385	8	http://www.wikidata.org/entity/Q24386385	Bastugrund	20000.0	square metre
Q24386410	8	http://www.wikidata.org/entity/Q24386410	Sparvan	4000.0	square metre
Q24386526	8	http://www.wikidata.org/entity/Q24386526	Kaffekvarnsgrynnan	10000.0	square metre
Q24419684	8	http://www.wikidata.org/entity/Q24419684	Tammiholma	4000.0	square metre
Q24419692	8	http://www.wikidata.org/entity/Q24419692	Q24419692	3000.0	square metre
Q24419704	8	http://www.wikidata.org/entity/Q24419704	Limpgrunden	9000.0	square metre
Q24419711	8	http://www.wikidata.org/entity/Q24419711	Storoxen	5000.0	square metre
Q24419712	8	http://www.wikidata.org/entity/Q24419712	Korsholmen	6000.0	square metre
Q24419837	8	http://www.wikidata.org/entity/Q24419837	Stora Vårholmen	270000.0	square metre
Q24420110	8	http://www.wikidata.org/entity/Q24420110	Källvikholmen	30000.0	square metre
Q24420124	8	http://www.wikidata.org/entity/Q24420124	Stora Lövholmen	20000.0	square metre
Q24433336	8	http://www.wikidata.org/entity/Q24433336	Svartskatan	60000.0	square metre
Q24433477	8	http://www.wikidata.org/entity/Q24433477	Dödholmen	8000.0	square metre
Q24443014	8	http://www.wikidata.org/entity/Q24443014	Mykkäkari	600.0	square metre
Q24443747	8	http://www.wikidata.org/entity/Q24443747	Leppiniemi	5000.0	square metre
Q24447550	8	http://www.wikidata.org/entity/Q24447550	Kyrkogårdsskär	20000.0	square metre
Q24447786	8	http://www.wikidata.org/entity/Q24447786	Knivskidan	4000.0	square metre
Q24448361	8	http://www.wikidata.org/entity/Q24448361	Hakuli	3000.0	square metre
Q24448569	8	http://www.wikidata.org/entity/Q24448569	Valpolanluoto	390000.0	square metre
Q24448685	8	http://www.wikidata.org/entity/Q24448685	Kiimakari	80000.0	square metre
Q24449006	8	http://www.wikidata.org/entity/Q24449006	Lammikkokari	20000.0	square metre
Q24452396	8	http://www.wikidata.org/entity/Q24452396	Jakoluoto	30000.0	square metre
Q24452496	8	http://www.wikidata.org/entity/Q24452496	Svedjegrundet	30000.0	square metre
Q24452818	8	http://www.wikidata.org/entity/Q24452818	Harvan	4000.0	square metre
Q24452874	8	http://www.wikidata.org/entity/Q24452874	Killingholmen	60000.0	square metre
Q24454778	8	http://www.wikidata.org/entity/Q24454778	Later	5000.0	square metre
Q24454830	8	http://www.wikidata.org/entity/Q24454830	Spelmansklobben	30000.0	square metre
Q24454917	8	http://www.wikidata.org/entity/Q24454917	Majs ören	10000.0	square metre
Q24455209	8	http://www.wikidata.org/entity/Q24455209	Norrkläppen	8000.0	square metre
Q24455219	8	http://www.wikidata.org/entity/Q24455219	Korvet	30000.0	square metre
Q24455261	8	http://www.wikidata.org/entity/Q24455261	Kumlena	30000.0	square metre
Q24455796	8	http://www.wikidata.org/entity/Q24455796	Kappalholmen	320000.0	square metre
Q24455825	8	http://www.wikidata.org/entity/Q24455825	Trunsö Kummelskär	60000.0	square metre
Q24455860	8	http://www.wikidata.org/entity/Q24455860	Egelskär	30000.0	square metre
Q24455924	8	http://www.wikidata.org/entity/Q24455924	Viggarn	50000.0	square metre
Q24456022	8	http://www.wikidata.org/entity/Q24456022	Östra Tallholm	40000.0	square metre
Q24456260	8	http://www.wikidata.org/entity/Q24456260	Kungen	50000.0	square metre
Q24456391	8	http://www.wikidata.org/entity/Q24456391	Norra Styrsholm	310000.0	square metre
Q24456493	8	http://www.wikidata.org/entity/Q24456493	Snäroholmen	30000.0	square metre
Q24456596	8	http://www.wikidata.org/entity/Q24456596	Q24456596	80000.0	square metre
Q24456611	8	http://www.wikidata.org/entity/Q24456611	Västra öarna	370000.0	square metre
Q24456743	8	http://www.wikidata.org/entity/Q24456743	Suluskär	10000.0	square metre
Q24456747	8	http://www.wikidata.org/entity/Q24456747	Lilla Ormskär	30000.0	square metre
Q24456823	8	http://www.wikidata.org/entity/Q24456823	Djupgrund	8000.0	square metre
Q24457263	8	http://www.wikidata.org/entity/Q24457263	Q24457263	8000.0	square metre
Q24457287	8	http://www.wikidata.org/entity/Q24457287	Q24457287	20000.0	square metre
Q24457313	8	http://www.wikidata.org/entity/Q24457313	Q24457313	3000.0	square metre
Q24457318	8	http://www.wikidata.org/entity/Q24457318	Buttholm	30000.0	square metre
Q24479135	8	http://www.wikidata.org/entity/Q24479135	Kallör	10000.0	square metre
Q24480273	8	http://www.wikidata.org/entity/Q24480273	Lerholmen	30000.0	square metre
Q24481967	8	http://www.wikidata.org/entity/Q24481967	Norskär	50000.0	square metre
Q24482006	8	http://www.wikidata.org/entity/Q24482006	Löparen	80000.0	square metre
Q24482115	8	http://www.wikidata.org/entity/Q24482115	Kattgrundet	3000.0	square metre
Q24501839	8	http://www.wikidata.org/entity/Q24501839	Röövari	20000.0	square metre
Q24501864	8	http://www.wikidata.org/entity/Q24501864	Lilla Öland	8000.0	square metre
Q24502722	8	http://www.wikidata.org/entity/Q24502722	Q24502722	20000.0	square metre
Q24504305	8	http://www.wikidata.org/entity/Q24504305	Rågören	10000.0	square metre
Q24504320	8	http://www.wikidata.org/entity/Q24504320	Ängö	460000.0	square metre
Q24515146	8	http://www.wikidata.org/entity/Q24515146	Hästholmen	10000.0	square metre
Q24515172	8	http://www.wikidata.org/entity/Q24515172	Karlö Tratten	10000.0	square metre
Q24516271	8	http://www.wikidata.org/entity/Q24516271	Torrvedsholmen	30000.0	square metre
Q24532928	8	http://www.wikidata.org/entity/Q24532928	Storskrakan	10000.0	square metre
Q24532936	8	http://www.wikidata.org/entity/Q24532936	Gränderna	4000.0	square metre
Q24533671	8	http://www.wikidata.org/entity/Q24533671	Nölestören	200000.0	square metre
Q24533676	8	http://www.wikidata.org/entity/Q24533676	Vithällgrund	30000.0	square metre
Q24533781	8	http://www.wikidata.org/entity/Q24533781	Q24533781	3000.0	square metre
Q24533846	8	http://www.wikidata.org/entity/Q24533846	Malskärsören	190000.0	square metre
Q24533924	8	http://www.wikidata.org/entity/Q24533924	Kältgrund	60000.0	square metre
Q24533995	8	http://www.wikidata.org/entity/Q24533995	Hopen	110000.0	square metre
Q24535290	8	http://www.wikidata.org/entity/Q24535290	Q24535290	10000.0	square metre
Q24536856	8	http://www.wikidata.org/entity/Q24536856	Fräkäli	20000.0	square metre
Q24547689	8	http://www.wikidata.org/entity/Q24547689	Prästberget	7000.0	square metre
Q24547707	8	http://www.wikidata.org/entity/Q24547707	Kexörsgrundet	10000.0	square metre
Q24547728	8	http://www.wikidata.org/entity/Q24547728	Hebenetta	3000.0	square metre
Q24547730	8	http://www.wikidata.org/entity/Q24547730	Engmaninsaari	40000.0	square metre
Q24554662	8	http://www.wikidata.org/entity/Q24554662	Knivsten	50000.0	square metre
Q24554715	8	http://www.wikidata.org/entity/Q24554715	Q24554715	20000.0	square metre
Q24556337	8	http://www.wikidata.org/entity/Q24556337	Tunderholmen	4000.0	square metre
Q24556339	8	http://www.wikidata.org/entity/Q24556339	Q24556339	6000.0	square metre
