Entity	QRank	item	itemLabel	unitLabel	unit	maxHeight
Q24837572	1747	http://www.wikidata.org/entity/Q24837572	Guo-Yan Building BC	metre	http://www.wikidata.org/entity/Q11573	171.0
Q3995282	1734	http://www.wikidata.org/entity/Q3995282	Skyline Tower	metre	http://www.wikidata.org/entity/Q11573	80.0
Q106008631	1731	http://www.wikidata.org/entity/Q106008631	Tour Skylight	metre	http://www.wikidata.org/entity/Q11573	76.77
Q118896080	1684	http://www.wikidata.org/entity/Q118896080	Landmark Building	meter	http://www.wikidata.org/entity/Q3710	92.9639970251521
Q4732002	1674	http://www.wikidata.org/entity/Q4732002	Allendale Square	metre	http://www.wikidata.org/entity/Q11573	132.0
Q16340438	1674	http://www.wikidata.org/entity/Q16340438	Sonol Tower	metre	http://www.wikidata.org/entity/Q11573	98.5
Q7570086	1669	http://www.wikidata.org/entity/Q7570086	Southern Life Centre	metre	http://www.wikidata.org/entity/Q11573	138.0
Q11102554	1666	http://www.wikidata.org/entity/Q11102554	Raffles City Hangzhou	metre	http://www.wikidata.org/entity/Q11573	257.6
Q2391485	1661	http://www.wikidata.org/entity/Q2391485	Tameer Commercial Tower	metre	http://www.wikidata.org/entity/Q11573	300.0
Q2882599	1658	http://www.wikidata.org/entity/Q2882599	Bank Discount Tower	metre	http://www.wikidata.org/entity/Q11573	118.0
Q115045376	1656	http://www.wikidata.org/entity/Q115045376	grattacielo L'Edera	metre	http://www.wikidata.org/entity/Q11573	90.0
Q2884587	1648	http://www.wikidata.org/entity/Q2884587	Al Fardan Residences	metre	http://www.wikidata.org/entity/Q11573	253.3
Q1352978	1641	http://www.wikidata.org/entity/Q1352978	Radisson Blu Hotel Tallinn	metre	http://www.wikidata.org/entity/Q11573	104.8
Q2431130	1625	http://www.wikidata.org/entity/Q2431130	Tianjin R&F Guangdong Tower	metre	http://www.wikidata.org/entity/Q11573	468.0
Q2595527	1624	http://www.wikidata.org/entity/Q2595527	Wuxi Maoye City - Marriott Hotel	metre	http://www.wikidata.org/entity/Q11573	304.0
Q12033524	1621	http://www.wikidata.org/entity/Q12033524	Lighthouse Vltava Waterfront Towers	metre	http://www.wikidata.org/entity/Q11573	80.0
Q28935347	1571	http://www.wikidata.org/entity/Q28935347	The Tower Jakarta	metre	http://www.wikidata.org/entity/Q11573	211.8
Q19851626	1560	http://www.wikidata.org/entity/Q19851626	Financial Star Building	metre	http://www.wikidata.org/entity/Q11573	123.7
Q198226	1548	http://www.wikidata.org/entity/Q198226	Zhujiang New City Tower	metre	http://www.wikidata.org/entity/Q11573	319.0
Q7769217	1539	http://www.wikidata.org/entity/Q7769217	The Tides	metre	http://www.wikidata.org/entity/Q11573	49.0
Q48916211	1520	http://www.wikidata.org/entity/Q48916211	ChungYuet World Center	metre	http://www.wikidata.org/entity/Q11573	150.0
Q11311245	1516	http://www.wikidata.org/entity/Q11311245	Skystage 33	metre	http://www.wikidata.org/entity/Q11573	110.6
Q18191925	1511	http://www.wikidata.org/entity/Q18191925	Q18191925	metre	http://www.wikidata.org/entity/Q11573	118.0
Q1662415	1497	http://www.wikidata.org/entity/Q1662415	Infinity at Brickell	metre	http://www.wikidata.org/entity/Q11573	192.0
Q7131626	1493	http://www.wikidata.org/entity/Q7131626	Pantages Tower	metre	http://www.wikidata.org/entity/Q11573	139.6
Q7111974	1481	http://www.wikidata.org/entity/Q7111974	400 East Randolph	metre	http://www.wikidata.org/entity/Q11573	115.2
Q11405802	1449	http://www.wikidata.org/entity/Q11405802	Chikusa Tower Hills	metre	http://www.wikidata.org/entity/Q11573	81.1
Q48913575	1439	http://www.wikidata.org/entity/Q48913575	Treasure Garden	metre	http://www.wikidata.org/entity/Q11573	160.0
Q1516792	1425	http://www.wikidata.org/entity/Q1516792	Transport Tower	metre	http://www.wikidata.org/entity/Q11573	155.15
Q1115315	1413	http://www.wikidata.org/entity/Q1115315	Commerce Place	metre	http://www.wikidata.org/entity/Q11573	125.0
Q2595525	1400	http://www.wikidata.org/entity/Q2595525	Wuxi Suning Plaza 1	metre	http://www.wikidata.org/entity/Q11573	328.0
Q9174585	1398	http://www.wikidata.org/entity/Q9174585	Blue Point in Warsaw	metre	http://www.wikidata.org/entity/Q11573	65.0
Q540000	1368	http://www.wikidata.org/entity/Q540000	Two Logan Square	meter	http://www.wikidata.org/entity/Q3710	132.58799575718413
Q6137074	1365	http://www.wikidata.org/entity/Q6137074	James K. Polk State Office Building	metre	http://www.wikidata.org/entity/Q11573	119.0
Q16916277	1361	http://www.wikidata.org/entity/Q16916277	Highpoint Hillbrow	metre	http://www.wikidata.org/entity/Q11573	105.0
Q6150116	1331	http://www.wikidata.org/entity/Q6150116	Torre Domus	metre	http://www.wikidata.org/entity/Q11573	110.0
Q11103414	1325	http://www.wikidata.org/entity/Q11103414	Glory Tower	metre	http://www.wikidata.org/entity/Q11573	128.28
Q2342206	1313	http://www.wikidata.org/entity/Q2342206	Millennium Centre	metre	http://www.wikidata.org/entity/Q11573	186.0
Q1972878	1285	http://www.wikidata.org/entity/Q1972878	Marinablue	metre	http://www.wikidata.org/entity/Q11573	187.5
Q7093326	1282	http://www.wikidata.org/entity/Q7093326	One Utah Center	metre	http://www.wikidata.org/entity/Q11573	106.68
Q85885449	1257	http://www.wikidata.org/entity/Q85885449	La Bella Vita	metre	http://www.wikidata.org/entity/Q11573	128.0
Q85878966	1245	http://www.wikidata.org/entity/Q85878966	Taichung Condominium Tower	metre	http://www.wikidata.org/entity/Q11573	163.8
Q19817541	1243	http://www.wikidata.org/entity/Q19817541	Yuexiu Fortune Center Tower 1	metre	http://www.wikidata.org/entity/Q11573	330.0
Q2545996	1242	http://www.wikidata.org/entity/Q2545996	Centre Rogier	metre	http://www.wikidata.org/entity/Q11573	117.0
Q6591671	1236	http://www.wikidata.org/entity/Q6591671	Menora Mivtakhim Tower	metre	http://www.wikidata.org/entity/Q11573	146.0
Q7228223	1236	http://www.wikidata.org/entity/Q7228223	Pontiac Building	meter	http://www.wikidata.org/entity/Q3710	53.09615830092293
Q4548311	1224	http://www.wikidata.org/entity/Q4548311	123 Mission Street	metre	http://www.wikidata.org/entity/Q11573	124.0
Q691444	1213	http://www.wikidata.org/entity/Q691444	Jamieson Place	metre	http://www.wikidata.org/entity/Q11573	172.0
Q7095550	1199	http://www.wikidata.org/entity/Q7095550	Opal Tower	metre	http://www.wikidata.org/entity/Q11573	82.0
Q12677599	1175	http://www.wikidata.org/entity/Q12677599	3 burės	metre	http://www.wikidata.org/entity/Q11573	68.0
Q7431694	1170	http://www.wikidata.org/entity/Q7431694	Schlesinger Building	metre	http://www.wikidata.org/entity/Q11573	110.0
Q16129936	1166	http://www.wikidata.org/entity/Q16129936	Toyota Tower	metre	http://www.wikidata.org/entity/Q11573	93.0
Q29837530	1128	http://www.wikidata.org/entity/Q29837530	Honglou Times Square	metre	http://www.wikidata.org/entity/Q11573	313.0
Q109410548	1125	http://www.wikidata.org/entity/Q109410548	Shenzhen Energy Mansion	metre	http://www.wikidata.org/entity/Q11573	218.0
Q4552294	1121	http://www.wikidata.org/entity/Q4552294	1700 Market	meter	http://www.wikidata.org/entity/Q3710	131.06399580595215
Q1849384	1118	http://www.wikidata.org/entity/Q1849384	Faros del Panamá	metre	http://www.wikidata.org/entity/Q11573	346.0
Q41811212	1115	http://www.wikidata.org/entity/Q41811212	Optima Signature	metre	http://www.wikidata.org/entity/Q11573	178.9
Q60985600	1106	http://www.wikidata.org/entity/Q60985600	Sakae Tower Hills	metre	http://www.wikidata.org/entity/Q11573	100.8
Q104880932	1094	http://www.wikidata.org/entity/Q104880932	Fubon Sky Tree	metre	http://www.wikidata.org/entity/Q11573	155.3
Q7215650	1083	http://www.wikidata.org/entity/Q7215650	Alrov Tower	metre	http://www.wikidata.org/entity/Q11573	93.0
Q85759943	1080	http://www.wikidata.org/entity/Q85759943	Evergrande International Financial Center T1	metre	http://www.wikidata.org/entity/Q11573	518.0
Q117349444	1059	http://www.wikidata.org/entity/Q117349444	Q117349444	metre	http://www.wikidata.org/entity/Q11573	99.9
Q1964601	1050	http://www.wikidata.org/entity/Q1964601	Nanjing World Trade Center Tower 1	metre	http://www.wikidata.org/entity/Q11573	326.0
Q11526906	1047	http://www.wikidata.org/entity/Q11526906	Token Headquarters Marunouchi	metre	http://www.wikidata.org/entity/Q11573	78.95
Q3517944	1037	http://www.wikidata.org/entity/Q3517944	Ten Museum Park	metre	http://www.wikidata.org/entity/Q11573	178.3
Q5290014	1032	http://www.wikidata.org/entity/Q5290014	Dome Tower	metre	http://www.wikidata.org/entity/Q11573	141.0
Q1076137	1031	http://www.wikidata.org/entity/Q1076137	Chongqing Poly Tower	metre	http://www.wikidata.org/entity/Q11573	287.0
Q4548304	1013	http://www.wikidata.org/entity/Q4548304	123 Albert Street	metre	http://www.wikidata.org/entity/Q11573	127.0
Q61125175	1010	http://www.wikidata.org/entity/Q61125175	Uptown Towers	metre	http://www.wikidata.org/entity/Q11573	162.0
Q1567990	1007	http://www.wikidata.org/entity/Q1567990	Hafenstraße 51	metre	http://www.wikidata.org/entity/Q11573	93.0
Q6966961	981	http://www.wikidata.org/entity/Q6966961	Nashville City Center	metre	http://www.wikidata.org/entity/Q11573	123.0
Q101208801	924	http://www.wikidata.org/entity/Q101208801	Zona Pradera	metre	http://www.wikidata.org/entity/Q11573	84.0
Q19952093	901	http://www.wikidata.org/entity/Q19952093	Charlevoix Building	metre	http://www.wikidata.org/entity/Q11573	42.67
Q6410662	887	http://www.wikidata.org/entity/Q6410662	Kine Centre	metre	http://www.wikidata.org/entity/Q11573	123.0
Q21015941	886	http://www.wikidata.org/entity/Q21015941	Cirrus	meter	http://www.wikidata.org/entity/Q3710	134.11199570841617
Q21015941	886	http://www.wikidata.org/entity/Q21015941	Cirrus	metre	http://www.wikidata.org/entity/Q11573	130.0
Q1231655	867	http://www.wikidata.org/entity/Q1231655	Diwang International Commerce Center	metre	http://www.wikidata.org/entity/Q11573	276.0
Q28410457	865	http://www.wikidata.org/entity/Q28410457	Fuyu Oriental Crown	metre	http://www.wikidata.org/entity/Q11573	165.0
Q48934594	853	http://www.wikidata.org/entity/Q48934594	The Crystal Plaza	metre	http://www.wikidata.org/entity/Q11573	160.6
Q105100303	847	http://www.wikidata.org/entity/Q105100303	Caesar Park Hotel Banqiao	metre	http://www.wikidata.org/entity/Q11573	141.4
Q48916725	833	http://www.wikidata.org/entity/Q48916725	ChungYuet Global Business Building	metre	http://www.wikidata.org/entity/Q11573	117.35
Q5475194	817	http://www.wikidata.org/entity/Q5475194	Four Gateway Center	meter	http://www.wikidata.org/entity/Q3710	92.9975250240792
Q10550988	778	http://www.wikidata.org/entity/Q10550988	Block Lusten	metre	http://www.wikidata.org/entity/Q11573	78.0
Q912078	767	http://www.wikidata.org/entity/Q912078	Tours de Levallois	metre	http://www.wikidata.org/entity/Q11573	164.0
Q104519240	767	http://www.wikidata.org/entity/Q104519240	Torres ECHO	metre	http://www.wikidata.org/entity/Q11573	96.0
Q25818749	758	http://www.wikidata.org/entity/Q25818749	Enbridge Centre	metre	http://www.wikidata.org/entity/Q11573	110.6
Q1586256	752	http://www.wikidata.org/entity/Q1586256	South Asian Gate	metre	http://www.wikidata.org/entity/Q11573	268.0
Q1937566	750	http://www.wikidata.org/entity/Q1937566	Riverfront	metre	http://www.wikidata.org/entity/Q11573	192.0
Q15794060	748	http://www.wikidata.org/entity/Q15794060	China Chuneng Tower	metre	http://www.wikidata.org/entity/Q11573	333.0
Q6109202	730	http://www.wikidata.org/entity/Q6109202	Q6109202	metre	http://www.wikidata.org/entity/Q11573	233.0
Q4553547	701	http://www.wikidata.org/entity/Q4553547	17 New Wakefield Street	metre	http://www.wikidata.org/entity/Q11573	109.0
Q20043916	692	http://www.wikidata.org/entity/Q20043916	Kita-Toda First Gate Tower	metre	http://www.wikidata.org/entity/Q11573	99.0
Q1243576	690	http://www.wikidata.org/entity/Q1243576	Qatar National Bank Tower	metre	http://www.wikidata.org/entity/Q11573	510.0
Q1881651	684	http://www.wikidata.org/entity/Q1881651	MNP Tower	metre	http://www.wikidata.org/entity/Q11573	143.0
Q4786997	683	http://www.wikidata.org/entity/Q4786997	Architects' Building	metre	http://www.wikidata.org/entity/Q11573	63.75
Q11837782	679	http://www.wikidata.org/entity/Q11837782	Q11837782	metre	http://www.wikidata.org/entity/Q11573	61.0
Q2376507	678	http://www.wikidata.org/entity/Q2376507	The River South Tower	metre	http://www.wikidata.org/entity/Q11573	258.0
Q16253183	676	http://www.wikidata.org/entity/Q16253183	Bank Misr Building	metre	http://www.wikidata.org/entity/Q11573	130.0
Q108040856	674	http://www.wikidata.org/entity/Q108040856	Dimri Tower	metre	http://www.wikidata.org/entity/Q11573	141.52
Q918489	650	http://www.wikidata.org/entity/Q918489	Company Business Towers	metre	http://www.wikidata.org/entity/Q11573	136.0
Q21654527	645	http://www.wikidata.org/entity/Q21654527	Proud Tower Musashi-Urawa Garden	metre	http://www.wikidata.org/entity/Q11573	105.98
Q85871121	641	http://www.wikidata.org/entity/Q85871121	Grand Terminal Tower Motoyawata	metre	http://www.wikidata.org/entity/Q11573	144.2
Q4548391	637	http://www.wikidata.org/entity/Q4548391	1250 Poydras Plaza	metre	http://www.wikidata.org/entity/Q11573	104.0
Q7864129	595	http://www.wikidata.org/entity/Q7864129	UCS Building	metre	http://www.wikidata.org/entity/Q11573	128.0
Q5159775	585	http://www.wikidata.org/entity/Q5159775	Confederation Building	metre	http://www.wikidata.org/entity/Q11573	41.0
Q1338561	552	http://www.wikidata.org/entity/Q1338561	Number One Bloor	metre	http://www.wikidata.org/entity/Q11573	257.0
Q3389848	514	http://www.wikidata.org/entity/Q3389848	Place Hauteville	metre	http://www.wikidata.org/entity/Q11573	107.0
Q3389848	514	http://www.wikidata.org/entity/Q3389848	Place Hauteville	meter	http://www.wikidata.org/entity/Q3710	106.98479657648652
Q1471340	510	http://www.wikidata.org/entity/Q1471340	SP!RE	metre	http://www.wikidata.org/entity/Q11573	143.0
Q16129964	509	http://www.wikidata.org/entity/Q16129964	Zion Tower	metre	http://www.wikidata.org/entity/Q11573	67.3
Q30753028	502	http://www.wikidata.org/entity/Q30753028	Q30753028	metre	http://www.wikidata.org/entity/Q11573	225.0
Q30754060	501	http://www.wikidata.org/entity/Q30754060	Skyfame Center Landmark Tower	metre	http://www.wikidata.org/entity/Q11573	345.9
Q179473	497	http://www.wikidata.org/entity/Q179473	Sowwah Square Tower 2	metre	http://www.wikidata.org/entity/Q11573	184.0
Q7934802	483	http://www.wikidata.org/entity/Q7934802	Viridian Tower	metre	http://www.wikidata.org/entity/Q11573	115.0
Q106868216	457	http://www.wikidata.org/entity/Q106868216	Résidence Campuséa	metre	http://www.wikidata.org/entity/Q11573	75.0
Q121143471	419	http://www.wikidata.org/entity/Q121143471	One Seagrove Place	metre	http://www.wikidata.org/entity/Q11573	72.0
Q1664761	409	http://www.wikidata.org/entity/Q1664761	NEO Tower	metre	http://www.wikidata.org/entity/Q11573	273.0
Q12697614	404	http://www.wikidata.org/entity/Q12697614	Felda Tower	metre	http://www.wikidata.org/entity/Q11573	215.0
Q15842559	402	http://www.wikidata.org/entity/Q15842559	Riverside Century Plaza Main Tower	metre	http://www.wikidata.org/entity/Q11573	318.0
Q7420060	399	http://www.wikidata.org/entity/Q7420060	Santander Bank Tower	meter	http://www.wikidata.org/entity/Q3710	256.03199180697624
Q23527286	393	http://www.wikidata.org/entity/Q23527286	Commerce Court West	metre	http://www.wikidata.org/entity/Q11573	287.0
Q1531538	389	http://www.wikidata.org/entity/Q1531538	Jameson House	metre	http://www.wikidata.org/entity/Q11573	118.0
Q15709552	383	http://www.wikidata.org/entity/Q15709552	Shakespeare Tower	metre	http://www.wikidata.org/entity/Q11573	123.0
Q23058895	383	http://www.wikidata.org/entity/Q23058895	Oil and Gas Building	metre	http://www.wikidata.org/entity/Q11573	54.44
Q20725898	366	http://www.wikidata.org/entity/Q20725898	Fairmont Kuala Lumpur Tower 1	metre	http://www.wikidata.org/entity/Q11573	370.0
Q5888604	365	http://www.wikidata.org/entity/Q5888604	Home Oil Tower, Calgary	metre	http://www.wikidata.org/entity/Q11573	137.0
Q1751069	349	http://www.wikidata.org/entity/Q1751069	Al Quds Endowment Tower	metre	http://www.wikidata.org/entity/Q11573	495.0
Q2597675	332	http://www.wikidata.org/entity/Q2597675	X Condominium	metre	http://www.wikidata.org/entity/Q11573	149.0
Q27887650	327	http://www.wikidata.org/entity/Q27887650	Xin-Fu-Hwa	metre	http://www.wikidata.org/entity/Q11573	149.0
Q15709545	315	http://www.wikidata.org/entity/Q15709545	Cromwell Tower	metre	http://www.wikidata.org/entity/Q11573	123.0
Q7115473	310	http://www.wikidata.org/entity/Q7115473	Oxford Tower	metre	http://www.wikidata.org/entity/Q11573	137.0
Q56260245	307	http://www.wikidata.org/entity/Q56260245	Chaoyang Park Plaza Tower 1	metre	http://www.wikidata.org/entity/Q11573	120.0
Q60983924	293	http://www.wikidata.org/entity/Q60983924	Paul Hastings Tower	metre	http://www.wikidata.org/entity/Q11573	213.0
Q1964773	287	http://www.wikidata.org/entity/Q1964773	Nantong Zhongnan International Plaza	metre	http://www.wikidata.org/entity/Q11573	273.0
Q1656109	274	http://www.wikidata.org/entity/Q1656109	ÏCE Condominiums at York Centre	metre	http://www.wikidata.org/entity/Q11573	234.0
Q105320217	258	http://www.wikidata.org/entity/Q105320217	Savoy Palace	metre	http://www.wikidata.org/entity/Q11573	157.0
Q788064	251	http://www.wikidata.org/entity/Q788064	The Uptown Residences	metre	http://www.wikidata.org/entity/Q11573	160.0
Q24191410	249	http://www.wikidata.org/entity/Q24191410	Tokyo Metropolitan Government Building I	metre	http://www.wikidata.org/entity/Q11573	243.4
Q104830683	244	http://www.wikidata.org/entity/Q104830683	Taichung Time Square CBD	metre	http://www.wikidata.org/entity/Q11573	149.0
Q3530518	234	http://www.wikidata.org/entity/Q3530518	Tokyo City Hall Tower II	metre	http://www.wikidata.org/entity/Q11573	163.3
Q59159622	234	http://www.wikidata.org/entity/Q59159622	South African Reserve Bank Building	metre	http://www.wikidata.org/entity/Q11573	150.0
Q20723479	233	http://www.wikidata.org/entity/Q20723479	Long-Bang Trade Plaza	metre	http://www.wikidata.org/entity/Q11573	160.0
Q105962646	228	http://www.wikidata.org/entity/Q105962646	Highwealth - City of Leadership	metre	http://www.wikidata.org/entity/Q11573	150.0
Q118639158	221	http://www.wikidata.org/entity/Q118639158	Bank of China Tower, Ningbo	metre	http://www.wikidata.org/entity/Q11573	246.0
Q105628590	216	http://www.wikidata.org/entity/Q105628590	Ding Sheng BHW Taiwan Central Plaza	metre	http://www.wikidata.org/entity/Q11573	158.9
Q16673763	215	http://www.wikidata.org/entity/Q16673763	Royal Landmark Tower	metre	http://www.wikidata.org/entity/Q11573	158.0
Q16960749	207	http://www.wikidata.org/entity/Q16960749	Vue at Brickell	metre	http://www.wikidata.org/entity/Q11573	129.0
Q16960749	207	http://www.wikidata.org/entity/Q16960749	Vue at Brickell	meter	http://www.wikidata.org/entity/Q3710	128.93039587422734
Q6150017	198	http://www.wikidata.org/entity/Q6150017	Atrium Building	metre	http://www.wikidata.org/entity/Q11573	93.4
Q16641845	192	http://www.wikidata.org/entity/Q16641845	Hilton Cincinnati Netherland Plaza	metre	http://www.wikidata.org/entity/Q11573	113.0
Q14874782	191	http://www.wikidata.org/entity/Q14874782	Vancouver Marriott Pinnacle Downtown Hotel	metre	http://www.wikidata.org/entity/Q11573	109.0
Q105334125	174	http://www.wikidata.org/entity/Q105334125	Cosmos	metre	http://www.wikidata.org/entity/Q11573	149.65
Q104902480	173	http://www.wikidata.org/entity/Q104902480	Kingtown King Park	metre	http://www.wikidata.org/entity/Q11573	154.0
Q7863864	166	http://www.wikidata.org/entity/Q7863864	UBL Tower	metre	http://www.wikidata.org/entity/Q11573	97.0
Q18380101	152	http://www.wikidata.org/entity/Q18380101	Penn Center Suburban Station	metre	http://www.wikidata.org/entity/Q11573	101.0
Q18712428	152	http://www.wikidata.org/entity/Q18712428	Makkah Clock Royal Tower Hotel	metre	http://www.wikidata.org/entity/Q11573	601.0
Q106002354	148	http://www.wikidata.org/entity/Q106002354	Huide Tower	metre	http://www.wikidata.org/entity/Q11573	258.0
Q18192113	141	http://www.wikidata.org/entity/Q18192113	Frishman 46	metre	http://www.wikidata.org/entity/Q11573	108.0
Q30744067	141	http://www.wikidata.org/entity/Q30744067	Harbour Plaza Residences	metre	http://www.wikidata.org/entity/Q11573	237.0
Q101084958	123	http://www.wikidata.org/entity/Q101084958	1270 Avenue of the Americas	metre	http://www.wikidata.org/entity/Q11573	124.67
Q12471358	117	http://www.wikidata.org/entity/Q12471358	Al Sharq Tower	metre	http://www.wikidata.org/entity/Q11573	360.0
Q28057934	116	http://www.wikidata.org/entity/Q28057934	5 Taian Dao	metre	http://www.wikidata.org/entity/Q11573	250.8
Q1242598	112	http://www.wikidata.org/entity/Q1242598	We've the Zenith Tower A	metre	http://www.wikidata.org/entity/Q11573	300.0
Q106873555	108	http://www.wikidata.org/entity/Q106873555	Résidence Altana	metre	http://www.wikidata.org/entity/Q11573	45.0
Q21619033	105	http://www.wikidata.org/entity/Q21619033	Bohai Bank Tower	metre	http://www.wikidata.org/entity/Q11573	270.0
Q21619204	103	http://www.wikidata.org/entity/Q21619204	Ritz-Carlton/Marriott Marquis Los Angeles	metre	http://www.wikidata.org/entity/Q11573	203.3
Q98937711	101	http://www.wikidata.org/entity/Q98937711	Three Sixty West Tower B	metre	http://www.wikidata.org/entity/Q11573	361.2
Q106436675	100	http://www.wikidata.org/entity/Q106436675	Q106436675	metre	http://www.wikidata.org/entity/Q11573	127.0
Q1753759	97	http://www.wikidata.org/entity/Q1753759	Tianjin Kerry Center	metre	http://www.wikidata.org/entity/Q11573	332.0
Q109464453	92	http://www.wikidata.org/entity/Q109464453	China Merchants Prince Bay Tower	metre	http://www.wikidata.org/entity/Q11573	374.0
Q16507527	90	http://www.wikidata.org/entity/Q16507527	Commerce Court North	metre	http://www.wikidata.org/entity/Q11573	145.0
Q32272337	90	http://www.wikidata.org/entity/Q32272337	Sumitomo Fudosan Shinjuku Garden Tower	metre	http://www.wikidata.org/entity/Q11573	160.0
Q10875816	84	http://www.wikidata.org/entity/Q10875816	Q10875816	metre	http://www.wikidata.org/entity/Q11573	228.0
Q76829415	80	http://www.wikidata.org/entity/Q76829415	Zions Bank Tower	meter	http://www.wikidata.org/entity/Q3710	81.38159739578889
Q12253090	74	http://www.wikidata.org/entity/Q12253090	Edificio Albia	metre	http://www.wikidata.org/entity/Q11573	70.0
Q28057941	74	http://www.wikidata.org/entity/Q28057941	Shangbang Leasing Tower	metre	http://www.wikidata.org/entity/Q11573	246.0
Q15934653	72	http://www.wikidata.org/entity/Q15934653	Q15934653	metre	http://www.wikidata.org/entity/Q11573	165.0
Q55727481	71	http://www.wikidata.org/entity/Q55727481	Gold-Clad Tower	metre	http://www.wikidata.org/entity/Q11573	100.0
Q2806796	67	http://www.wikidata.org/entity/Q2806796	10 Navy	metre	http://www.wikidata.org/entity/Q11573	123.0
Q31176701	65	http://www.wikidata.org/entity/Q31176701	Ryonghung-Dong Apartment	metre	http://www.wikidata.org/entity/Q11573	150.0
Q76833992	65	http://www.wikidata.org/entity/Q76833992	J. C. Penny Building	meter	http://www.wikidata.org/entity/Q3710	61.56959802977286
Q30752681	62	http://www.wikidata.org/entity/Q30752681	Ryomyong Tower 82 floors 270 m (890 ft)	metre	http://www.wikidata.org/entity/Q11573	270.0
Q2930980	60	http://www.wikidata.org/entity/Q2930980	CATIC Plaza	metre	http://www.wikidata.org/entity/Q11573	254.0
Q31176762	59	http://www.wikidata.org/entity/Q31176762	Pukmang Tower	metre	http://www.wikidata.org/entity/Q11573	150.0
Q31176768	55	http://www.wikidata.org/entity/Q31176768	Sosong Apartment	metre	http://www.wikidata.org/entity/Q11573	101.0
Q9306302	52	http://www.wikidata.org/entity/Q9306302	Renaissance Center Tower 300	metre	http://www.wikidata.org/entity/Q11573	144.0
Q54534434	52	http://www.wikidata.org/entity/Q54534434	Edificio Mapfre Vida, Madrid	metre	http://www.wikidata.org/entity/Q11573	70.0
Q12256565	50	http://www.wikidata.org/entity/Q12256565	Q12256565	metre	http://www.wikidata.org/entity/Q11573	72.0
Q104712946	50	http://www.wikidata.org/entity/Q104712946	Macy's Building	meter	http://www.wikidata.org/entity/Q3710	96.6215969081089
Q107097656	50	http://www.wikidata.org/entity/Q107097656	Q107097656	metre	http://www.wikidata.org/entity/Q11573	143.0
Q1702528	49	http://www.wikidata.org/entity/Q1702528	U Condominiums	metre	http://www.wikidata.org/entity/Q11573	184.0
Q6935770	48	http://www.wikidata.org/entity/Q6935770	Mundelein Center	meter	http://www.wikidata.org/entity/Q3710	52.99252630423916
Q21619266	48	http://www.wikidata.org/entity/Q21619266	Q21619266	metre	http://www.wikidata.org/entity/Q11573	209.0
Q15109962	47	http://www.wikidata.org/entity/Q15109962	Dynamic Funds Tower	metre	http://www.wikidata.org/entity/Q11573	129.24
Q116028173	45	http://www.wikidata.org/entity/Q116028173	Crystal Tower	metre	http://www.wikidata.org/entity/Q11573	168.0
Q30766256	44	http://www.wikidata.org/entity/Q30766256	The One	metre	http://www.wikidata.org/entity/Q11573	263.0
Q2116336	43	http://www.wikidata.org/entity/Q2116336	EŌS	metre	http://www.wikidata.org/entity/Q11573	146.0
Q30752536	39	http://www.wikidata.org/entity/Q30752536	Oceanwide Plaza I	metre	http://www.wikidata.org/entity/Q11573	206.0
Q31177459	36	http://www.wikidata.org/entity/Q31177459	Ryongnam Tower	metre	http://www.wikidata.org/entity/Q11573	110.0
Q111362834	36	http://www.wikidata.org/entity/Q111362834	SAP Tower	metre	http://www.wikidata.org/entity/Q11573	104.0
Q56787231	35	http://www.wikidata.org/entity/Q56787231	Puerta de Europa I	metre	http://www.wikidata.org/entity/Q11573	114.0
Q114756024	34	http://www.wikidata.org/entity/Q114756024	Kroger Building	meter	http://www.wikidata.org/entity/Q3710	97.5359968788481
Q31177461	33	http://www.wikidata.org/entity/Q31177461	Chonsung Tower	metre	http://www.wikidata.org/entity/Q11573	105.0
Q106497911	31	http://www.wikidata.org/entity/Q106497911	Ward Building	metre	http://www.wikidata.org/entity/Q11573	85.0
Q110880059	30	http://www.wikidata.org/entity/Q110880059	Helios City	metre	http://www.wikidata.org/entity/Q11573	96.0
Q18414186	29	http://www.wikidata.org/entity/Q18414186	Forum 66 Tower 2	metre	http://www.wikidata.org/entity/Q11573	351.0
Q43864717	28	http://www.wikidata.org/entity/Q43864717	300 Madison Avenue	metre	http://www.wikidata.org/entity/Q11573	175.3
Q43864717	28	http://www.wikidata.org/entity/Q43864717	300 Madison Avenue	meter	http://www.wikidata.org/entity/Q3710	175.25999439168018
Q105271646	28	http://www.wikidata.org/entity/Q105271646	The Westin Perth	metre	http://www.wikidata.org/entity/Q11573	107.0
Q28054341	27	http://www.wikidata.org/entity/Q28054341	PricewaterhouseCoopers Tower	metre	http://www.wikidata.org/entity/Q11573	138.0
Q107717743	27	http://www.wikidata.org/entity/Q107717743	Mahall Bomonti İzmir	metre	http://www.wikidata.org/entity/Q11573	240.0
Q111366021	25	http://www.wikidata.org/entity/Q111366021	National Bank Tower	metre	http://www.wikidata.org/entity/Q11573	104.0
Q43871125	24	http://www.wikidata.org/entity/Q43871125	425 Lexington Avenue	metre	http://www.wikidata.org/entity/Q11573	125.0
Q98937606	24	http://www.wikidata.org/entity/Q98937606	Three Sixty West Tower A	metre	http://www.wikidata.org/entity/Q11573	255.6
Q118807739	24	http://www.wikidata.org/entity/Q118807739	Secretariat Housing	metre	http://www.wikidata.org/entity/Q11573	133.2
